186	0	162	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
187	0	163	0	1	0	300.000000	400.000000	0.000000	0	0	0	X 
188	0	164	0	2	0	300.000000	400.000000	0.000000	0	0	0	X 
189	0	165	0	6	0	300.000000	400.000000	0.000000	0	0	0	X 
190	0	166	0	8	0	300.000000	400.000000	0.000000	0	0	0	X 
191	0	167	0	9	0	300.000000	400.000000	0.000000	0	0	0	X 
192	0	168	0	2	0	300.000000	400.000000	0.000000	0	0	0	X 
193	0	169	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
194	0	170	0	6	0	300.000000	400.000000	0.000000	0	0	0	X 
195	0	171	0	8	0	300.000000	400.000000	0.000000	0	0	0	X 
196	0	172	0	9	0	300.000000	400.000000	0.000000	0	0	0	X 
197	0	173	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
198	0	174	0	2	0	300.000000	400.000000	0.000000	0	0	0	X 
199	0	175	0	3	0	300.000000	400.000000	0.000000	0	0	0	X 
200	0	176	0	4	0	300.000000	400.000000	0.000000	0	0	0	X 
201	0	177	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
202	0	178	0	7	0	300.000000	400.000000	0.000000	0	0	0	X 
203	0	179	0	8	0	300.000000	400.000000	0.000000	0	0	0	X 
204	0	180	0	9	0	300.000000	400.000000	0.000000	0	0	0	X 
205	0	181	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
206	0	182	0	6	0	300.000000	400.000000	0.000000	0	0	0	X 
207	0	183	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
230	4	199	0	0	0	0.000000	0.000000	1.100000	0	0	0	X 
231	4	200	0	0	0	0.000000	0.000000	1.200000	0	0	0	X 
232	2	201	0	0	0	100.000000	100.000000	0.000000	0	0	0	X 
233	2	202	0	0	0	200.000000	200.000000	0.000000	0	0	0	X 
234	3	203	0	0	0	0.000000	0.000000	0.800000	0	0	0	X 
235	3	204	0	0	0	0.000000	0.000000	0.600000	0	0	0	X 
236	8	205	0	0	0	0.000000	0.000000	1.100000	0	0	0	X 
237	8	206	0	0	0	0.000000	0.000000	1.200000	0	0	0	X 
260	17	221	1	0	0	0.000000	0.000000	0.500000	0	0	0	X 
261	17	222	0	0	0	0.000000	0.000000	0.750000	0	0	0	X 
267	0	227	0	28	0	0.000000	0.000000	0.000000	0	0	0	X 
268	0	228	0	28	0	0.000000	0.000000	0.000000	0	0	0	X 
273	0	232	0	6	0	200.000000	200.000000	0.000000	0	0	0	X 
278	4	236	2	0	0	0.000000	0.000000	1.350000	0	0	0	X 
279	4	231	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
288	1	244	1	0	0	300.000000	300.000000	0.000000	0	0	0	X 
301	0	249	0	6	0	300.000000	400.000000	0.000000	0	0	0	X 
302	18	248	7	0	0	0.000000	0.000000	0.000000	0	0	0	X 
303	17	250	2	0	0	0.000000	0.000000	0.500000	0	0	0	X 
305	0	54	0	60	0	100.000000	100.000000	0.000000	0	0	0	X 
306	0	55	6	61	0	100.000000	100.000000	0.000000	0	0	0	X 
307	0	56	6	62	0	100.000000	100.000000	0.000000	0	0	0	X 
308	0	57	6	63	0	100.000000	100.000000	0.000000	0	0	0	X 
309	0	58	6	67	0	100.000000	100.000000	0.000000	0	0	0	X 
310	0	59	6	64	0	100.000000	100.000000	0.000000	0	0	0	X 
311	0	60	6	65	0	100.000000	100.000000	0.000000	0	0	0	X 
312	0	61	6	66	0	100.000000	100.000000	0.000000	0	0	0	X 
313	5	252	1	0	0	150.000000	150.000000	0.000000	15	0	0	X 
314	5	253	1	0	0	150.000000	150.000000	0.000000	28	0	0	X 
315	5	254	1	0	0	150.000000	150.000000	0.000000	36	0	0	X 
316	5	255	1	0	0	150.000000	150.000000	0.000000	29	0	0	X 
317	5	252	1	0	0	150.000000	150.000000	0.000000	30	0	0	X 
318	5	253	1	0	0	150.000000	150.000000	0.000000	41	0	0	X 
319	5	255	1	0	0	150.000000	150.000000	0.000000	33	0	0	X 
320	5	254	1	0	0	150.000000	150.000000	0.000000	42	0	0	X 
322	8	256	1	0	0	0.000000	0.000000	3.000000	0	0	824	X 
325	2	257	0	0	0	300.000000	300.000000	0.000000	0	0	0	X 
328	0	260	0	87	0	1000.000000	1000.000000	0.000000	0	0	0	X 
329	0	261	0	74	0	1000.000000	1000.000000	0.000000	0	0	0	X 
330	0	262	0	75	0	1000.000000	1000.000000	0.000000	0	0	0	X 
331	0	263	0	73	0	1000.000000	1000.000000	0.000000	0	0	0	X 
332	0	264	0	76	0	1000.000000	1000.000000	0.000000	0	0	0	X 
333	0	265	0	77	0	300.000000	300.000000	0.000000	0	0	0	X 
334	0	266	0	78	0	300.000000	300.000000	0.000000	0	0	0	X 
335	0	267	0	79	0	300.000000	300.000000	0.000000	0	0	0	X 
336	0	268	0	80	0	300.000000	300.000000	0.000000	0	0	0	X 
337	0	269	0	81	0	300.000000	300.000000	0.000000	0	0	0	X 
338	0	270	0	82	0	300.000000	300.000000	0.000000	0	0	0	X 
339	0	271	0	83	0	300.000000	300.000000	0.000000	0	0	0	X 
340	0	272	0	84	0	300.000000	300.000000	0.000000	0	0	0	X 
341	3	273	0	0	0	50.000000	50.000000	0.000000	0	0	0	X 
342	2	274	0	0	0	100.000000	100.000000	0.000000	0	0	0	X 
343	20	275	1	0	0	0.000000	0.000000	0.000000	0	0	0	X 
344	6	276	0	0	0	150.000000	150.000000	0.000000	0	24	0	X 
345	5	277	7	0	0	300.000000	300.000000	0.000000	48	0	0	X 
346	5	278	7	0	0	300.000000	300.000000	0.000000	44	0	0	X 
347	5	279	7	0	0	300.000000	300.000000	0.000000	45	0	0	X 
348	5	280	7	0	0	300.000000	300.000000	0.000000	46	0	0	X 
349	5	281	7	0	0	300.000000	300.000000	0.000000	47	0	0	X 
350	0	282	0	77	0	300.000000	300.000000	0.000000	0	0	0	X 
351	21	283	1	0	0	0.000000	0.000000	1.000000	0	0	61471	X 
352	0	284	0	79	0	300.000000	300.000000	0.000000	0	0	0	X 
353	4	285	2	0	0	0.000000	0.000000	1.500000	0	0	0	X 
354	21	286	1	0	0	0.000000	0.000000	1.000000	0	0	61471	X 
355	21	287	0	0	0	0.000000	0.000000	1.000000	0	0	61471	X 
356	17	288	1	0	0	0.000000	0.000000	0.500000	0	0	0	X 
357	17	289	1	0	0	0.000000	0.000000	0.500000	0	0	0	X 
358	21	290	1	0	0	0.000000	0.000000	1.000000	0	0	61471	X 
359	4	291	2	0	0	0.000000	0.000000	1.500000	0	0	0	X 
360	2	292	0	0	0	150.000000	150.000000	0.000000	0	0	0	X 
361	2	293	0	0	0	150.000000	150.000000	0.000000	0	0	0	X 
362	6	294	0	0	0	200.000000	200.000000	0.000000	0	11	0	X 
367	12	299	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
368	12	300	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
371	2	303	0	0	0	200.000000	200.000000	0.000000	0	0	0	X 
373	5	281	7	0	0	300.000000	300.000000	0.000000	50	0	0	X 
374	5	279	7	0	0	300.000000	300.000000	0.000000	49	0	0	X 
375	2	304	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
376	21	305	0	0	0	0.000000	0.000000	0.000000	0	0	61461	X 
377	0	306	0	88	0	300.000000	300.000000	0.000000	0	0	0	X 
380	0	307	0	1	0	300.000000	400.000000	0.000000	0	0	0	X 
381	0	308	0	9	0	300.000000	400.000000	0.000000	0	0	0	X 
382	0	309	0	2	0	300.000000	400.000000	0.000000	0	0	0	X 
383	0	310	0	7	0	300.000000	400.000000	0.000000	0	0	0	X 
384	0	311	0	8	0	300.000000	400.000000	0.000000	0	0	0	X 
385	0	312	0	6	0	300.000000	400.000000	0.000000	0	0	0	X 
386	0	313	0	10	0	300.000000	400.000000	0.000000	0	0	0	X 
387	8	314	0	0	0	0.000000	0.000000	2.000000	0	0	1101	X 
388	0	315	0	87	0	1000.000000	1000.000000	0.000000	0	0	0	X 
390	5	278	7	0	0	300.000000	300.000000	0.000000	52	0	0	X 
391	5	277	7	0	0	300.000000	300.000000	0.000000	51	0	0	X 
392	21	317	0	0	0	0.000000	0.000000	1.000000	0	0	61621	X 
393	2	318	0	0	0	100.000000	100.000000	0.000000	0	0	0	X 
394	4	319	2	0	0	0.000000	0.000000	1.500000	0	0	0	X 
395	21	320	1	0	0	0.000000	0.000000	1.000000	0	0	61621	X 
396	4	321	2	0	0	0.000000	0.000000	1.500000	0	0	0	X 
397	2	322	0	0	0	100.000000	100.000000	0.000000	0	0	0	X 
398	0	323	0	87	0	1000.000000	1000.000000	0.000000	0	0	0	X 
399	0	324	0	15	0	150.000000	150.000000	0.000000	0	0	0	X 
400	0	324	0	11	0	150.000000	150.000000	0.000000	0	0	0	X 
401	0	325	0	16	0	150.000000	150.000000	0.000000	0	0	0	X 
402	2	325	0	0	0	100.000000	100.000000	0.000000	0	0	0	X 
403	8	326	1	0	0	0.000000	0.000000	2.000000	0	0	823	X 
404	0	324	0	12	0	150.000000	150.000000	0.000000	0	0	0	X 
405	0	324	0	14	0	150.000000	150.000000	0.000000	0	0	0	X 
406	0	324	0	16	0	150.000000	150.000000	0.000000	0	0	0	X 
407	0	324	0	20	0	150.000000	150.000000	0.000000	0	0	0	X 
408	0	324	0	17	0	150.000000	150.000000	0.000000	0	0	0	X 
409	0	327	0	76	0	1000.000000	1000.000000	0.000000	0	0	0	X 
410	0	324	0	18	0	150.000000	150.000000	0.000000	0	0	0	X 
411	0	324	0	19	0	150.000000	150.000000	0.000000	0	0	0	X 
415	0	331	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
416	0	332	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
417	0	333	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
418	0	334	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
419	0	335	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
420	0	336	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
421	0	337	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
422	0	338	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
423	0	339	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
424	0	340	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
425	0	341	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
426	0	342	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
427	0	343	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
428	0	344	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
429	0	345	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
430	0	346	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
431	0	347	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
432	0	348	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
433	0	349	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
434	0	350	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
435	0	351	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
436	0	352	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
437	0	353	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
438	0	354	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
439	0	355	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
440	0	356	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
441	0	357	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
442	0	358	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
443	0	359	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
444	0	360	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
445	0	361	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
446	0	362	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
447	0	363	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
448	0	364	0	109	0	650.000000	800.000000	0.000000	0	0	0	X 
449	0	365	0	114	0	650.000000	800.000000	0.000000	0	0	0	X 
450	0	366	0	113	0	650.000000	800.000000	0.000000	0	0	0	X 
472	21	388	0	0	0	300.000000	300.000000	0.000000	0	0	65641	X 
473	6	389	0	0	0	200.000000	200.000000	0.000000	0	8	0	X 
477	2	393	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
478	26	394	1	0	0	0.000000	0.000000	20.000000	0	0	596	X 
488	17	404	0	0	0	0.000000	0.000000	0.030000	0	0	0	X 
490	17	406	0	0	0	0.000000	0.000000	0.070000	0	0	0	X 
491	22	407	1	0	0	0.000000	0.000000	15.000000	0	0	67	X 
492	22	408	1	0	0	0.000000	0.000000	15.000000	0	0	66	X 
494	2	410	0	0	0	0.000000	0.000000	200.000000	0	0	0	X 
496	0	412	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
497	13	413	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
498	12	414	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
499	12	415	0	0	0	0.000000	0.000000	0.000000	0	0	0	X 
500	0	416	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
501	0	417	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
502	21	418	0	0	0	0.000000	0.000000	0.000000	0	0	67405	X 
503	23	419	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
504	23	420	0	110	0	0.000000	0.000000	15.000000	0	0	0	X 
505	22	421	1	0	0	0.000000	0.000000	15.000000	0	0	65	X 
506	41	422	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
507	17	423	0	0	0	0.000000	0.000000	0.800000	0	0	0	X 
516	17	428	0	0	1	0.000000	0.000000	2.000000	0	0	0	X 
523	2	435	0	0	0	0.000000	0.000000	30.000000	0	0	0	X 
524	2	436	0	0	1	0.000000	0.000000	0.000000	0	0	0	X 
525	27	437	0	0	1	0.000000	0.000000	1.000000	0	0	0	X 
526	0	438	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
527	0	439	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
528	0	440	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
529	0	441	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
530	0	442	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
531	0	443	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
532	0	444	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
533	0	445	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
534	0	446	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
535	0	447	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
536	0	448	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
537	0	449	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
538	0	450	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
539	0	451	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
540	0	452	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
541	0	453	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
542	0	454	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
543	0	455	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
544	0	456	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
545	0	457	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
546	0	458	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
547	0	459	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
548	0	460	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
549	0	461	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
550	0	462	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
551	0	463	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
552	0	464	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
553	0	465	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
554	0	466	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
555	0	467	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
556	0	468	0	121	0	650.000000	650.000000	0.000000	0	0	0	X 
557	0	469	0	115	0	650.000000	650.000000	0.000000	0	0	0	X 
558	0	470	0	110	0	650.000000	650.000000	0.000000	0	0	0	X 
559	29	471	0	0	1	0.000000	0.000000	-20000.000000	0	0	0	X 
560	39	472	0	0	1	0.000000	0.000000	2.000000	0	0	1220	X 
561	30	473	0	0	1	0.000000	0.000000	500.000000	0	0	0	X 
562	31	474	0	0	1	0.000000	0.000000	-50.000000	0	0	0	X 
563	2	475	0	0	1	0.000000	0.000000	0.500000	0	0	0	X 
564	2	476	0	0	1	0.000000	0.000000	0.500000	0	0	0	X 
575	2	482	0	0	1	0.000000	0.000000	0.000000	0	0	0	X 
578	23	485	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
579	2	486	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
580	2	487	0	0	0	0.000000	0.000000	30.000000	0	0	0	X 
581	22	488	1	0	0	0.000000	0.000000	15.000000	0	0	103	X 
582	24	489	2	0	0	0.000000	0.000000	5.000000	0	0	0	X 
583	21	490	0	0	0	0.000000	0.000000	1.000000	0	0	66593	X 
584	6	491	0	0	0	0.000000	0.000000	15.000000	0	8	0	X 
585	17	492	0	0	0	0.000000	0.000000	0.800000	0	0	0	X 
586	22	493	1	0	0	0.000000	0.000000	15.000000	0	0	102	X 
588	21	494	0	0	0	0.000000	0.000000	20.000000	0	0	66590	X 
612	2	496	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
613	22	497	1	0	0	0.000000	0.000000	15.000000	0	0	102	X 
614	34	498	0	0	0	0.000000	0.000000	1.000000	0	0	103	X 
615	17	499	0	0	0	0.000000	0.000000	0.800000	0	0	0	X 
616	2	500	0	0	0	0.000000	0.000000	20.000000	0	0	0	X 
617	39	501	0	0	0	0.000000	0.000000	10.000000	0	0	1220	X 
618	41	502	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
619	24	503	2	0	0	0.000000	0.000000	5.000000	0	0	0	X 
620	21	504	0	0	0	0.000000	0.000000	1.000000	0	0	67735	X 
621	33	505	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
622	25	506	2	0	0	0.000000	1.000000	20.000000	0	0	0	X 
623	6	507	0	0	0	0.000000	0.000000	15.000000	0	8	0	X 
624	23	508	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
625	23	509	0	110	0	0.000000	0.000000	15.000000	0	0	0	X 
626	6	510	0	0	0	0.000000	0.000000	15.000000	0	8	0	X 
627	17	511	0	0	0	0.000000	0.000000	0.800000	0	0	0	X 
628	21	512	0	0	0	0.000000	0.000000	1.000000	0	0	67360	X 
629	23	513	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
630	22	514	1	0	0	0.000000	0.000000	15.000000	0	0	98	X 
631	22	515	1	0	0	0.000000	0.000000	15.000000	0	0	97	X 
632	22	516	1	0	0	0.000000	0.000000	15.000000	0	0	86	X 
633	2	517	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
634	2	518	1	0	0	0.000000	0.000000	20.000000	0	0	0	X 
635	2	519	0	0	0	0.000000	0.000000	30.000000	0	0	0	X 
636	23	520	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
637	2	521	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
638	2	522	0	0	0	0.000000	0.000000	20.000000	0	0	0	X 
640	22	524	1	0	0	0.000000	0.000000	15.000000	0	0	115	X 
641	41	525	0	0	0	0.000000	0.000000	15.000000	0	0	0	X 
642	22	526	1	0	0	0.000000	0.000000	15.000000	0	0	85	X 
644	23	528	0	115	0	0.000000	0.000000	15.000000	0	0	0	X 
645	23	529	0	113	0	0.000000	0.000000	15.000000	0	0	0	X 
