116	1	82595	82630	3	8	2	3	3	0	0	90	600	600	1	0			-1	-1	1066134	1066136	0	0	2	0	0	0	0		X 
117	1	82784	82787	13	2	2	4	4	0	0	90	600	600	0	0			-1	-1	1066179	1066180	0	0	2	0	0	0	0		X 
118	1	82760	82760	10	10	2	17	17	0	0	90	600	600	0	0			-1	-1	1066172	1066172	0	0	2	0	0	0	0		X 
119	1	82781	82781	10	10	2	19	19	0	0	90	600	600	1	0			-1	-1	1066178	1066178	0	0	2	0	0	0	0		X 
120	1	82765	82765	10	10	2	18	18	0	0	90	600	600	1	0			-1	-1	1066175	1066175	0	0	2	0	0	0	0		X 
122	1	79358	79358	4	4	5	13	13	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
123	1	79368	79368	5	5	5	14	14	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
124	1	79367	79367	5	5	5	15	15	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
125	1	79363	79363	6	6	5	16	16	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
126	1	79364	79364	6	6	5	17	17	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
127	1	79360	79360	10	10	5	18	18	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
128	1	78013	78013	10	10	5	19	19	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
129	1	78012	78012	2	2	5	20	20	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
130	1	81334	81334	2	2	5	21	21	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
131	1	79371	79371	11	11	5	22	22	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
132	1	79365	79365	8	8	5	23	23	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
133	1	79366	79366	8	8	5	24	24	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
134	1	79361	79361	13	13	5	25	25	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
135	1	78009	78009	9	9	5	26	26	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
136	1	79364	79364	6	6	5	27	27	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
137	1	79362	79362	13	13	5	28	28	0	0	90	600	600	1	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
138	1	79368	79368	5	5	5	29	29	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
139	1	79358	79358	4	4	5	30	30	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
140	1	79373	79373	12	12	5	31	31	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
141	1	79357	79357	7	7	5	32	32	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
142	1	78010	78010	7	7	5	33	33	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
143	1	79369	79369	14	14	5	34	34	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
144	1	79370	79370	14	14	5	35	35	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
145	1	79375	79375	3	3	5	37	37	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
146	1	78010	78010	7	7	5	38	38	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
147	1	79378	79378	15	15	1	2	2	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
148	1	79378	79378	15	15	5	5	5	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
149	1	79378	79378	15	15	5	10	10	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
150	1	79378	79378	15	15	5	17	17	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
151	1	79378	79378	15	15	5	14	14	0	0	90	600	600	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
153	1	81494	82865	9	5	2	28	28	0	0	90	600	600	1	1	|cFFFFD200Mission:|r Gronnlings Abound|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Mission:|r Killing The Corrupted|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1066122	1066199	0	0	2	0	0	0	0		X 
154	1	80732	80733	3	2	2	15	16	87	88	94	600	600	0	1	|cFFFFD200Quest:|r Due Cause to Celebrate|n|cFFFFD200Zone:|r Talador	|cFFFFD200Quest:|r Due Cause to Celebrate|n|cFFFFD200Zone:|r Talador	-1	1	1066115	1066114	0	0	2	0	0	0	0		X 
155	1	81073	81070	9	4	2	37	37	89	90	94	600	600	0	1	|cFFFFD200Quest:|r The Only Way to Travel|n|cFFFFD200Zone:|r Talador	|cFFFFD200Quest:|r The Only Way to Travel|n|cFFFFD200Zone:|r Talador	-1	1	1066109	1066108	0	0	2	0	0	0	0		X 
157	1	81792	81792	9	9	2	35	35	62	62	99	600	600	0	1	|cFFFFD200Quest:|r Challenge of the Masters|n|cFFFFD200Zone:|r Nagrand	|cFFFFD200Quest:|r Challenge of the Masters|n|cFFFFD200Zone:|r Nagrand	-1	-1	1066127	1066127	0	0	2	0	0	0	0		X 
159	1	81857	78052	9	4	2	29	12	99	42	93	600	600	1	1	|cFFFFD200Quest:|r Iyu|n|cFFFFD200Zone:|r Gorgrond	|cFFFFD200Quest:|r Iyu|n|cFFFFD200Zone:|r Gorgrond	-1	-1	1066095	1066104	0	0	2	0	0	0	0		X 
168	1	82122	82122	41	41	2	35	35	69	69	99	600	600	0	1	|cFFFFD200Outpost Choice:|r Smuggler's Den|n|cFFFFD200Zone:|r Spires of Arak|n	|cFFFFD200Outpost Choice:|r Smuggler's Den|n|cFFFFD200Zone:|r Spires of Arak	2	-1	1066317	1066317	0	0	2	0	0	0	0		X 
170	1	82453	82453	29	29	2	26	26	63	63	100	600	600	0	1	|cFFFFD200Zone:|r Nagrand	|cFFFFD200Zone:|r Nagrand	-1	-1	1066118	1066118	0	0	2	0	0	0	0		X 
171	1	81758	81758	28	28	2	37	37	71	71	94	600	600	0	1	|cFFFFD200Quest:|r Clear!|n|cFFFFD200Zone:|r Talador|n	|cFFFFD200Quest:|r Clear!|n|cFFFFD200Zone:|r Talador|n	1	-1	1066130	1066130	0	0	2	0	0	0	0		X 
172	1	82717	82717	2	2	2	21	21	106	106	90	600	600	0	0			-1	-1	1066161	1066161	0	0	2	0	0	0	0		X 
176	1	81372	81265	9	4	2	19	19	81	82	93	600	600	0	1	|cFFFFD200Quest:|r The Axe of Kor'gall|n|cFFFFD200Zone:|r Gorgrond|n|n	|cFFFFD200Quest:|r The Axe of Kor'gall|n|cFFFFD200Zone:|r Gorgrond	0	0	1066096	1066113	0	0	2	0	0	0	0		X 
177	1	81042	81042	2	2	4	22	22	65	65	100	600	600	0	1	|cFFFFD200Achievement:|r Come With Me If You Want To Live|n|cFFFFD200Zone:|r Bloodmaul Slag Mines (Heroic)	|cFFFFD200Achievement:|r Come With Me If You Want To Live|n|cFFFFD200Zone:|r Bloodmaul Slag Mines (Heroic)	-1	-1	1087482	1087482	0	0	2	0	0	0	0		X 
178	1	82756	82756	2	2	4	22	22	74	74	100	600	600	0	1	|cFFFFD200Achievement:|r Leeeeeeeeeeeeeroy...?|n|cFFFFD200Dungeon:|r Upper Blackrock Spire|n	|cFFFFD200Achievement:|r Leeeeeeeeeeeeeroy...?|n|cFFFFD200Dungeon:|r Upper Blackrock Spire|n	5	-1	1066162	1066162	0	0	2	0	0	0	0		X 
179	1	79601	82479	9	4	2	35	20	93	45	92	600	600	1	1	|cFFFFD200Quest:|r Smeltcraft|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Zone:|r Shadowmoon Valley|n	-1	1	1066097	1066098	0	0	2	0	0	0	0		X 
180	1	79602	82481	12	14	2	12	24	98	52	90	600	600	1	1	|cFFFFD200Quest:|r The Real Prey|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Quest:|r Gestating Genesaur|n|cFFFFD200Zone:|r Shadowmoon Valley|n	-1	1	1066105	1066059	0	0	2	0	0	0	0		X 
181	1	82481	82485	13	4	2	14	14	0	44	90	600	600	1	5		|cFFFFD200Quest:|r A Matter of Life and Death|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1066059	1066107	0	0	2	0	0	0	0		X 
182	1	79265	82487	9	2	2	13	28	95	48	90	600	600	1	1	|cFFFFD200Quest:|r Mulverick's Plight|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Quest:|r Game of Thorns|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1066106	1066399	0	0	2	0	0	0	0		X 
183	1	79230	82495	9	9	2	12	30	94	51	92	600	600	1	1	|cFFFFD200Quest:|r Only the Winner|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Quest:|r Ancestor's Memory|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	1	1066110	1066100	0	0	2	0	0	0	0		X 
184	1	77321	82489	9	4	2	29	35	108	47	90	600	600	1	1	|cFFFFD200Quest:|r The Battle for Thunder Pass|n|cFFFFD200Zone:|r Frostfire Ridge|n	|cFFFFD200Quest:|r Friend of the Exarchs|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1084769	1066121	0	0	2	0	0	0	0		X 
185	1	79233	82491	9	4	2	30	12	92	43	90	600	600	1	1	|cFFFFD200Quest:|r The Battle for Thunder Pass|n|cFFFFD200Zone:|r Frostfire Ridge|n	|cFFFFD200Quest:|r Friend of the Exarchs|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1066101	1066129	0	0	2	0	0	0	0		X 
186	1	89092	82492	9	4	2	31	21	107	46	90	600	600	1	1	|cFFFFD200Quest:|r The Battle for Thunder Pass|n|cFFFFD200Zone:|r Frostfire Ridge|n	|cFFFFD200Quest:|r Friend of the Exarchs|n|cFFFFD200Zone:|r Shadowmoon Valley	-1	-1	1084770	1066225	0	0	2	0	0	0	0		X 
189	1	78031	78031	30	30	2	37	37	61	61	92	600	600	0	1	|cFFFFD200Zone:|r Gorgrond	|cFFFFD200Zone:|r Gorgrond	-1	-1	1066119	1066119	0	0	2	0	0	0	0		X 
190	1	78638	78638	2	2	2	14	14	57	57	100	600	600	0	1	|cFFFFD200Quest:|r Temporal Juxtaposition|n|cFFFFD200Zone:|r Draenor	|cFFFFD200Quest:|r Temporal Juxtaposition|n|cFFFFD200Zone:|r Draenor	-1	-1	1066016	1066016	0	0	2	0	0	0	0		X 
192	1	83947	83947	7	7	2	27	27	66	66	97	600	600	0	1	|cFFFFD200Quest:|r Flame On|n|cFFFFD200Zone:|r Spires of Arak	|cFFFFD200Quest:|r Flame On|n|cFFFFD200Zone:|r Spires of Arak	1	-1	1066120	1066120	0	0	2	0	0	0	0		X 
193	1	82656	82656	15	15	3	35	35	60	60	93	600	600	0	1	|cFFFFD200Quest:|r A Centurion Without a Cause|n|cFFFFD200Zone:|r Gorgrond	|cFFFFD200Quest:|r A Centurion Without a Cause|n|cFFFFD200Zone:|r Gorgrond	-1	-1	1066145	1066145	0	0	2	0	0	0	0		X 
194	1	84889	84889	31	31	3	9	9	58	58	100	600	600	0	3	|cFFFFD200Garrison Building:|r Lumber Mill|n|cFFFFD200Zone:|r Draenor	|cFFFFD200Garrison Building:|r Lumber Mill|n|cFFFFD200Zone:|r Draenor	-1	-1	1066276	1066276	0	0	2	0	0	0	0		X 
195	1	85414	85413	13	2	2	26	26	77	78	95	600	600	0	1	|cFFFFD200Quest:|r The Rise and Fall of Barov Industries: Alexi Barov|n|cFFFFD200Garrison Building:|r Lumber Mill|n	|cFFFFD200Quest:|r The Rise and Fall of Barov Industries: Weldon Barov|n|cFFFFD200Garrison Building:|r Lumber Mill	1	-1	1066003	1066004	0	0	2	0	0	0	0		X 
202	1	85989	85989	2	2	3	13	13	56	56	100	600	600	0	3	|cFFFFD200Profession:|r Fishing - 700 Skill|n|cFFFFD200Quest:|r An Angler On Our Team|n|cFFFFD200Zone:|r Garrison, Fishing Shack	|cFFFFD200Profession:|r Fishing - 700 Skill|n|cFFFFD200Quest:|r An Angler On Our Team|n|cFFFFD200Zone:|r Garrison, Fishing Shack	3	-1	1066006	1066006	0	0	2	0	0	0	0		X 
203	1	86152	86152	33	33	4	37	37	0	0	100	600	600	0	1	|cFFFFD200Brawler's Guild:|r Rank 5|n	|cFFFFD200Brawler's Guild:|r Rank 5	1	-1	1066078	1066078	0	0	2	0	0	0	0		X 
204	1	86588	85081	13	2	2	4	35	100	53	96	600	600	1	1	|cFFFFD200Quest:|r Three Feet Under|n|cFFFFD200Zone:|r Spires of Arak	|cFFFFD200Quest:|r Admiral Taylor|n|cFFFFD200Zone:|r Spires of Arak	-1	-1	1066344	1066531	0	0	2	0	0	0	0		X 
205	1	85759	85759	4	4	2	25	25	72	72	96	600	600	0	1	|cFFFFD200Quest:|r Destination: Unknown|n|cFFFFD200Zone:|r Talador|n	|cFFFFD200Quest:|r Destination: Unknown|n|cFFFFD200Zone:|r Talador|n	-1	-1	1066103	1066103	0	0	2	0	0	0	0		X 
207	1	85768	85772	3	4	3	33	21	101	54	95	600	600	1	1	|cFFFFD200Quest:|r Gatekeepers of Auchindoun|n|cFFFFD200Zone:|r Talador	|cFFFFD200Quest:|r Gatekeepers of Auchindoun|n|cFFFFD200Zone:|r Talador	-1	-1	1066346	1066345	0	0	2	0	0	0	0		X 
208	1	85776	85776	4	4	2	35	35	73	73	95	600	600	1	1	|cFFFFD200Quest:|r Dying Wish|n|cFFFFD200Zone:|r Talador|n	|cFFFFD200Quest:|r Dying Wish|n|cFFFFD200Zone:|r Talador|n	-1	-1	1066532	1066532	0	0	2	0	0	0	0		X 
209	1	86293	86293	12	12	2	2	2	64	64	98	600	600	0	1	|cFFFFD200Zone:|r Nagrand	|cFFFFD200Zone:|r Nagrand	-1	-1	1066167	1066167	0	0	2	0	0	0	0		X 
211	1	86459	86484	7	5	2	13	10	79	80	93	600	600	0	1	|cFFFFD200Quest:|r Penny For Your Thoughts|n|cFFFFD200Zone:|r Gorgrond	|cFFFFD200Quest:|r Lumber, I Hardly Knew 'Er|n|cFFFFD200Zone:|r Gorgrond|n	-1	1	1066293	1066296	0	0	2	0	0	0	0		X 
212	1	86510	86514	9	4	2	28	28	83	84	94	600	600	0	1	|cFFFFD200Quest:|r Zero Xuk's Given|n|cFFFFD200Zone:|r Gorgond|n	|cFFFFD200Quest:|r Chains of Iron|n|cFFFFD200Zone:|r Gorgond|n	1	-1	1066335	1066135	0	0	2	0	0	0	0		X 
216	1	89133	89075	13	5	3	15	2	91	41	91	600	600	1	1	|cFFFFD200Quest:|r Establish Your Garrison|n|cFFFFD200Zone:|r Frostfire Ridge	|cFFFFD200Quest:|r A Surly Dwarf|n|cFFFFD200Zone:|r Ashran	-1	-1	1066126	1066337	0	0	2	0	0	0	0		X 
217	1	86711	86709	11	8	2	7	7	75	76	100	600	600	0	1	|cFFFFD200Quest:|r The Sleepers|n|cFFFFD200Zone:|r The Garrison Campaign|n	|cFFFFD200Quest:|r The Sleepers|n|cFFFFD200Zone:|r The Garrison Campaign	1	-1	1066047	1066048	0	0	2	0	0	0	0		X 
218	1	86760	86760	36	36	3	25	25	68	68	97	600	600	0	1	|cFFFFD200Achievement:|r Between Arak and a Hard Place|n	|cFFFFD200Achievement:|r Between Arak and a Hard Place	5	-1	1066341	1066341	0	0	2	0	0	0	0		X 
219	1	86887	86887	29	29	3	31	31	70	70	97	600	600	0	1	|cFFFFD200Zone:|r Spires of Arak|n	|cFFFFD200Zone:|r Spires of Arak	1	-1	1086429	1086429	0	0	2	0	0	0	0		X 
220	1	79378	79378	15	15	4	17	17	0	0	100	700	700	0	7			-1	-1	0	0	0	0	2	0	0	0	0		X 
224	1	87531	87531	36	36	3	35	35	67	67	100	600	600	0	1	|cFFFFD200Achievement:|r Mantle of the Talon King	|cFFFFD200Achievement:|r Mantle of the Talon King|n	-1	5	1066342	1066342	0	0	2	0	0	0	0		X 
225	1	80590	80590	9	9	4	35	35	59	59	100	600	600	0	1	|cFFFFD200Achievement:|r The Steel Has Been Brought	|cFFFFD200Achievement:|r The Steel Has Been Brought|n	-1	5	1087481	1087481	0	0	2	0	0	0	0		X 
227	1	86782	86784	9	2	2	2	2	0	0	90	600	600	0	0			-1	-1	1066347	1066348	0	0	2	0	0	0	0		X 
228	1	86786	86787	7	14	2	2	2	0	0	90	600	600	0	0			-1	-1	1066349	1066350	0	0	2	0	0	0	0		X 
229	1	86788	86790	13	33	2	2	2	0	0	90	600	600	0	0			-1	-1	1066351	1066352	0	0	2	0	0	0	0		X 
230	1	86805	86812	9	14	2	2	2	0	0	90	600	600	0	0			-1	-1	1066353	1066354	0	0	2	0	0	0	0		X 
231	1	87596	87598	3	2	3	2	2	0	0	90	600	600	0	0			-1	-1	1066032	1066033	0	0	2	0	0	0	0		X 
232	1	82955	82956	11	8	3	2	2	0	0	90	600	600	0	0			-1	-1	1066210	1066211	0	0	2	0	0	0	0		X 
233	1	87603	87605	11	6	2	3	3	0	0	90	600	600	0	0			-1	-1	1066028	1066403	0	0	2	0	0	0	0		X 
234	1	87606	87607	12	6	2	3	3	0	0	90	600	600	0	0			-1	-1	1086368	1086369	0	0	2	0	0	0	0		X 
235	1	87608	87609	3	4	2	3	3	0	0	90	600	600	0	0			-1	-1	1086433	1086434	0	0	2	0	0	0	0		X 
236	1	87611	87612	11	5	2	3	3	0	0	90	600	600	0	0			-1	-1	1066409	1086367	0	0	2	0	0	0	0		X 
237	1	87613	87614	9	8	3	3	3	0	0	90	600	600	0	0			-1	-1	1086365	1086366	0	0	2	0	0	0	0		X 
238	1	86814	86816	7	14	3	3	3	0	0	90	600	600	0	0			-1	-1	1066355	1066356	0	0	2	0	0	0	0		X 
239	1	87616	87674	10	4	2	4	4	0	0	90	600	600	0	0			-1	-1	1086372	1086432	0	0	2	0	0	0	0		X 
240	1	87675	87676	9	2	2	4	4	0	0	90	600	600	0	0			-1	-1	1086370	1086371	0	0	2	0	0	0	0		X 
241	1	87677	87678	13	5	2	4	4	0	0	90	600	600	0	0			-1	-1	1086375	1086376	0	0	2	0	0	0	0		X 
242	1	82961	82965	13	2	2	4	4	0	0	90	600	600	0	0			-1	-1	1066212	1066213	0	0	2	0	0	0	0		X 
243	1	87679	87680	12	5	3	4	4	0	0	90	600	600	0	0			-1	-1	1087480	1066426	0	0	2	0	0	0	0		X 
244	1	87681	87682	11	8	3	4	4	0	0	90	600	600	0	0			-1	-1	1086373	1086374	0	0	2	0	0	0	0		X 
245	1	84484	84482	11	8	2	5	5	0	0	90	600	600	0	0			-1	-1	1066266	1066265	0	0	2	0	0	0	0		X 
246	1	84486	84487	12	14	2	5	5	0	0	90	600	600	0	0			-1	-1	1066267	1066268	0	0	2	0	0	0	0		X 
247	1	84704	84703	12	8	2	5	5	0	0	90	600	600	0	0			-1	-1	1066283	1066282	0	0	2	0	0	0	0		X 
248	1	84701	84699	12	14	2	5	5	0	0	90	600	600	0	0			-1	-1	1066281	1066280	0	0	2	0	0	0	0		X 
249	1	84479	84478	11	8	3	5	5	0	0	90	600	600	0	0			-1	-1	1066045	1066262	0	0	2	0	0	0	0		X 
250	1	84481	84480	11	14	3	5	5	0	0	90	600	600	0	0			-1	-1	1066264	1066263	0	0	2	0	0	0	0		X 
251	1	84707	84710	12	14	2	7	7	0	0	90	600	600	0	0			-1	-1	1066284	1066285	0	0	2	0	0	0	0		X 
252	1	84711	84715	12	14	2	7	7	0	0	90	600	600	0	0			-1	-1	1066286	1066287	0	0	2	0	0	0	0		X 
253	1	84123	84124	11	8	2	7	7	0	0	90	600	600	0	0			-1	-1	1066229	1066230	0	0	2	0	0	0	0		X 
254	1	84128	84130	12	14	2	7	7	0	0	90	600	600	0	0			-1	-1	1066233	1066234	0	0	2	0	0	0	0		X 
255	1	84126	88098	12	8	3	7	7	0	0	90	600	600	0	0			-1	-1	1066231	1066530	0	0	2	0	0	0	0		X 
256	1	82984	82987	12	14	3	7	7	0	0	90	600	600	0	0			-1	-1	1066220	1066222	0	0	2	0	0	0	0		X 
257	1	84667	84665	11	8	2	8	8	0	0	90	600	600	0	0			-1	-1	1066270	1066269	0	0	2	0	0	0	0		X 
258	1	84668	84669	11	14	2	8	8	0	0	90	600	600	0	0			-1	-1	1066046	1066271	0	0	2	0	0	0	0		X 
259	1	82970	82977	12	14	2	8	8	0	0	90	600	600	0	0			-1	-1	1066214	1066215	0	0	2	0	0	0	0		X 
260	1	84672	84673	11	8	3	8	8	0	0	90	600	600	0	0			-1	-1	1066273	1066274	0	0	2	0	0	0	0		X 
261	1	84674	84676	11	14	3	8	8	0	0	90	600	600	0	0			-1	-1	1066275	1066277	0	0	2	0	0	0	0		X 
262	1	83010	83012	11	8	2	9	9	0	0	90	600	600	0	0			-1	-1	1066334	1066333	0	0	2	0	0	0	0		X 
263	1	83007	83009	12	8	2	9	9	0	0	90	600	600	0	0			-1	-1	1066223	1066224	0	0	2	0	0	0	0		X 
264	1	84721	84723	11	8	2	9	9	0	0	90	600	600	0	0			-1	-1	1066288	1066289	0	0	2	0	0	0	0		X 
265	1	88526	85153	12	14	2	9	9	0	0	90	600	600	0	0			-1	-1	1080916	1066298	0	0	2	0	0	0	0		X 
266	1	84678	84679	11	8	3	9	9	0	0	90	600	600	0	0			-1	-1	1066278	1066279	0	0	2	0	0	0	0		X 
267	1	85154	85159	12	14	3	9	9	0	0	90	600	600	0	0			-1	-1	1066299	1066336	0	0	2	0	0	0	0		X 
268	1	84671	84127	11	8	2	8	8	0	0	90	600	600	0	0			-1	-1	1066272	1066232	0	0	2	0	0	0	0		X 
269	1	87784	87785	9	2	2	10	10	0	0	90	600	600	0	0			-1	-1	1086377	1066053	0	0	2	0	0	0	0		X 
270	1	87786	87787	13	14	2	10	10	0	0	90	600	600	0	0			-1	-1	1066494	1066484	0	0	2	0	0	0	0		X 
271	1	87792	87793	13	5	2	10	10	0	0	90	600	600	0	0			-1	-1	1066066	1066069	0	0	2	0	0	0	0		X 
