237	30	65958	0	615	X 
238	30	39714	1	615	X 
239	30	70203	0	630	X 
240	30	73455	1	630	X 
241	30	96982	0	645	X 
242	30	78422	1	645	X 
243	31	5267	0	0	X 
244	31	15494	1	0	X 
245	31	25104	0	615	X 
246	31	19348	1	615	X 
247	31	70155	0	630	X 
249	31	77220	0	645	X 
250	31	78448	1	645	X 
251	32	12773	0	0	X 
252	32	1207	1	0	X 
253	32	27424	0	615	X 
254	32	36693	1	615	X 
255	32	67602	0	630	X 
256	32	65171	1	630	X 
257	32	100190	0	645	X 
258	32	73448	1	645	X 
259	33	25297	0	0	X 
260	33	36451	1	0	X 
261	33	40408	0	615	X 
262	33	83759	1	615	X 
263	33	50793	0	630	X 
264	33	55070	1	630	X 
265	33	73455	0	645	X 
266	33	91419	1	645	X 
267	34	25302	0	0	X 
268	34	16887	1	0	X 
269	34	55064	0	615	X 
270	34	21597	1	615	X 
271	34	51868	0	630	X 
272	34	47276	1	630	X 
273	34	51803	0	645	X 
274	34	105521	1	645	X 
275	35	27641	0	0	X 
276	35	28633	0	615	X 
277	35	65139	0	630	X 
278	35	78477	0	645	X 
279	36	5201	0	0	X 
280	36	39256	0	615	X 
281	36	50181	0	630	X 
282	36	71409	0	645	X 
283	37	64604	0	0	X 
285	37	51392	0	630	X 
286	37	78478	0	645	X 
287	38	1265	0	0	X 
288	38	871	1	0	X 
289	38	55452	0	615	X 
290	38	23497	1	615	X 
291	38	50412	0	630	X 
292	38	71312	1	630	X 
293	38	59463	0	645	X 
294	38	96802	1	645	X 
295	39	6622	0	0	X 
296	39	65341	1	0	X 
297	39	15218	0	615	X 
298	39	59788	1	615	X 
299	39	51010	0	630	X 
300	39	50065	1	630	X 
301	39	100488	0	645	X 
302	39	103208	1	645	X 
304	37	106390	2	0	X 
305	40	114807	2	0	X 
306	40	114616	0	0	X 
307	40	114746	2	645	X 
308	40	114622	0	645	X 
309	40	114806	2	630	X 
310	40	114081	0	630	X 
311	41	45528	0	0	X 
312	42	109234	0	0	X 
315	44	113134	0	0	X 
316	45	12776	0	0	X 
317	46	106268	0	0	X 
318	46	111464	1	0	X 
319	47	110046	0	0	X 
321	49	28678	0	0	X 
322	50	61526	0	0	X 
323	51	34816	0	0	X 
324	51	34816	1	0	X 
325	52	3184	0	0	X 
326	53	54825	0	0	X 
327	54	29632	0	0	X 
328	54	109630	1	0	X 
332	57	28456	0	0	X 
333	59	14824	0	0	X 
334	60	107420	0	0	X 
335	61	107412	0	0	X 
336	62	111935	0	0	X 
338	66	31824	0	0	X 
339	67	106248	0	0	X 
340	68	31669	0	0	X 
341	68	12750	1	0	X 
342	71	3351	0	0	X 
343	72	94665	0	0	X 
344	73	106280	0	0	X 
345	74	12583	0	0	X 
346	76	57020	0	0	X 
349	81	111428	0	0	X 
350	81	111425	1	0	X 
351	82	111422	0	0	X 
352	82	111419	1	0	X 
353	83	1958	0	0	X 
354	83	1958	1	0	X 
355	84	108717	0	0	X 
358	86	73434	0	0	X 
359	86	73434	1	0	X 
360	87	76364	0	0	X 
361	88	76363	0	0	X 
364	91	52523	0	0	X 
365	92	10612	0	0	X 
366	92	10612	1	0	X 
367	93	14879	0	0	X 
368	94	67224	0	0	X 
371	96	5258	0	0	X 
373	99	107839	0	0	X 
374	100	97219	0	0	X 
375	101	29716	0	0	X 
376	64	42477	0	0	X 
377	102	18842	0	0	X 
378	106	2520	0	0	X 
379	106	49933	1	0	X 
380	90	106268	0	0	X 
381	90	107248	1	0	X 
382	89	110235	0	0	X 
383	89	110235	1	0	X 
384	66	31824	1	0	X 
385	84	108717	1	0	X 
386	107	119745	0	0	X 
387	107	119751	1	0	X 
388	108	12290	0	0	X 
391	48	116627	0	0	X 
392	48	116627	1	0	X 
393	85	34269	0	0	X 
394	79	50150	0	0	X 
396	98	49158	0	0	X 
397	80	62285	0	0	X 
398	95	11021	0	0	X 
399	56	52052	0	0	X 
400	65	3417	0	0	X 
401	97	14084	0	0	X 
402	43	107287	0	0	X 
403	37	42331	0	615	X 
404	31	67124	1	630	X 
405	21	96786	1	645	X 
406	55	120406	0	0	X 
407	55	120406	1	0	X 
408	109	89364	0	0	X 
409	110	61297	0	0	X 
410	110	61297	1	0	X 
411	110	85127	0	645	X 
412	110	85127	1	645	X 
413	110	115064	0	660	X 
414	110	115064	1	660	X 
415	112	49767	0	0	X 
416	113	42322	0	0	X 
417	114	105940	0	0	X 
418	114	126759	0	0	X 
422	117	122430	0	0	X 
429	118	17382	0	0	X 
431	118	128203	0	715	X 
432	118	128204	1	715	X 
433	118	32837	0	745	X 
434	118	32838	0	745	X 
435	118	17382	1	0	X 
439	119	32837	0	745	X 
440	119	32838	0	745	X 
442	119	5597	0	0	X 
443	119	5597	0	0	X 
444	119	12482	0	715	X 
445	119	128205	0	715	X 
446	120	119680	0	0	X 
447	121	50039	0	0	X 
448	122	35939	0	0	X 
449	123	35561	0	0	X 
450	123	35561	1	0	X 
451	115	108923	0	0	X 
452	124	89545	0	0	X 
453	125	110248	0	0	X 
454	126	18816	0	0	X 
455	126	18816	1	0	X 
456	127	49340	0	0	X 
457	127	49340	0	0	X 
459	116	128360	0	0	X 
460	116	128370	1	0	X 
461	129	128359	0	0	X 
462	129	128371	1	0	X 
463	130	58803	0	0	X 
464	131	107328	0	0	X 
465	133	128359	0	0	X 
466	133	128371	1	0	X 
467	134	30699	0	0	X 
468	134	30699	1	0	X 
469	135	30699	0	0	X 
470	135	30699	1	0	X 
471	128	128361	0	0	X 
472	128	128369	1	0	X 
473	136	125209	0	0	X 
476	138	108468	0	0	X 
478	139	107328	0	0	X 
480	140	110456	0	0	X 
482	141	31609	0	0	X 
483	141	31609	1	0	X 
484	142	82826	0	0	X 
485	137	118240	0	0	X 
486	143	128360	0	0	X 
487	143	128370	1	0	X 
489	145	65972	0	0	X 
493	144	30396	0	0	X 
494	147	10612	0	0	X 
495	147	10612	1	0	X 
497	149	15460	0	0	X 
499	150	39818	0	0	X 
500	151	125367	0	0	X 
502	152	37050	0	0	X 
503	146	52052	0	0	X 
510	155	5286	0	0	X 
512	155	1905	1	0	X 
513	156	127346	0	0	X 
514	156	77408	1	0	X 
517	158	137263	0	0	X 
518	158	137264	1	0	X 
519	159	137174	0	0	X 
520	159	137264	1	0	X 
521	160	44821	0	0	X 
523	162	33773	0	0	X 
524	163	35727	0	0	X 
526	163	140229	1	0	X 
527	164	33169	0	0	X 
530	164	36449	1	0	X 
531	165	109641	0	0	X 
532	165	109641	1	0	X 
536	161	45900	0	0	X 
537	168	90011	0	0	X 
543	170	40488	0	0	X 
544	170	28187	1	0	X 
545	171	26003	0	0	X 
546	172	28456	0	0	X 
547	173	47104	0	0	X 
548	173	47104	1	0	X 
549	174	111743	0	0	X 
550	175	27862	0	0	X 
551	176	28345	0	0	X 
552	177	80266	0	0	X 
553	177	80266	1	0	X 
554	178	122072	0	0	X 
557	179	108731	0	0	X 
558	179	113270	1	0	X 
559	180	63052	0	0	X 
560	181	28188	0	0	X 
561	166	137176	0	0	X 
562	167	140345	0	0	X 
564	182	108923	0	0	X 
565	183	13316	0	0	X 
566	184	105940	0	0	X 
567	184	126759	1	0	X 
568	185	128366	0	0	X 
569	186	49968	0	0	X 
570	186	73465	1	0	X 
571	187	35781	0	0	X 
572	188	5112	0	0	X 
573	189	29405	0	0	X 
574	189	74051	1	0	X 
575	190	18842	0	0	X 
578	193	58137	0	0	X 
580	194	1908	0	0	X 
581	195	44241	0	0	X 
586	198	35561	0	0	X 
587	198	35561	1	0	X 
588	199	38633	0	0	X 
589	200	35939	0	0	X 
590	201	129456	0	0	X 
592	203	50252	0	0	X 
594	204	117049	0	0	X 
596	206	5600	0	0	X 
597	206	11505	1	0	X 
598	207	57020	0	0	X 
599	208	118803	0	0	X 
601	210	14879	0	0	X 
602	132	92961	0	0	X 
603	211	88471	0	0	X 
604	212	30648	0	0	X 
605	212	30648	1	0	X 
606	213	28738	0	0	X 
607	214	48045	0	0	X 
608	215	80280	0	0	X 
611	217	128361	0	0	X 
612	217	128369	1	0	X 
613	218	128361	0	0	X 
614	218	128369	1	0	X 
615	219	3364	0	0	X 
616	219	57848	1	0	X 
617	220	2057	0	0	X 
618	220	1927	1	0	X 
619	221	25538	0	0	X 
620	221	25538	1	0	X 
621	222	61620	0	0	X 
622	222	7944	1	0	X 
623	205	51905	0	0	X 
624	223	923	0	0	X 
625	224	15217	0	0	X 
626	224	116647	1	0	X 
627	216	34670	0	0	X 
628	216	30882	1	0	X 
630	225	28802	0	0	X 
631	225	67149	1	0	X 
632	191	20978	0	0	X 
633	192	27842	0	0	X 
634	196	13024	0	0	X 
635	196	13024	1	0	X 
636	197	40244	0	0	X 
637	197	84911	1	0	X 
638	148	4087	0	0	X 
639	153	16004	0	0	X 
640	154	64620	0	0	X 
641	157	140345	0	0	X 
642	157	89116	1	0	X 
643	226	25233	0	0	X 
644	227	19356	0	0	X 
645	228	85574	0	0	X 
646	229	83761	0	0	X 
647	229	83761	1	0	X 
648	230	90012	0	0	X 
649	231	52492	0	0	X 
650	231	52492	1	0	X 
651	232	89576	0	0	X 
652	233	82595	0	0	X 
653	233	82595	1	0	X 
654	234	55939	0	0	X 
655	235	37169	0	0	X 
656	235	62235	1	0	X 
657	236	2236	0	0	X 
658	236	19142	1	0	X 
659	237	28633	0	0	X 
660	238	65461	0	0	X 
661	193	57763	1	0	X 
662	202	129456	0	0	X 
663	209	89551	0	0	X 
664	167	140748	1	0	X 
665	239	2179	0	0	X 
666	239	2179	1	0	X 
667	240	32471	0	0	X 
668	240	32471	1	0	X 
669	241	45861	0	0	X 
670	242	5285	0	0	X 
671	243	61297	0	0	X 
672	243	61297	1	0	X 
673	244	23481	0	0	X 
674	244	23481	1	0	X 
677	246	49340	0	0	X 
678	246	49340	1	0	X 
681	248	10612	0	0	X 
682	248	107339	1	0	X 
683	249	54877	0	0	X 
684	249	54878	1	0	X 
685	250	120477	0	0	X 
686	251	63084	0	0	X 
687	252	134781	0	0	X 
688	252	134781	1	0	X 
689	253	35781	0	0	X 
692	254	93730	0	0	X 
693	255	137254	0	0	X 
694	256	82826	0	0	X 
695	257	93799	0	0	X 
696	258	56004	0	0	X 
697	259	18876	0	0	X 
698	260	10823	0	0	X 
699	260	18825	1	0	X 
700	261	41261	0	0	X 
701	262	43617	0	0	X 
702	263	41261	0	0	X 
703	264	38211	0	0	X 
704	265	94649	0	0	X 
705	266	65461	0	0	X 
715	276	140555	0	0	X 
716	276	138831	1	0	X 
717	274	107134	0	0	X 
723	275	84259	0	0	X 
724	277	5598	0	0	X 
726	279	2184	0	0	X 
729	280	56090	0	0	X 
730	281	42775	0	0	X 
731	282	6219	0	0	X 
733	284	12890	0	0	X 
734	285	30445	0	0	X 
736	287	5285	0	0	X 
741	289	56090	0	0	X 
743	290	55169	0	0	X 
745	286	23051	0	0	X 
746	292	107254	0	0	X 
748	278	150586	0	0	X 
749	283	106279	0	0	X 
750	247	55048	0	0	X 
857	393	109637	0	0	X 
858	394	59246	0	0	X 
859	395	58137	0	0	X 
860	395	57763	1	0	X 
868	291	9477	0	0	X 
869	396	116023	0	0	X 
871	397	31604	0	0	X 
873	398	34058	0	0	X 
875	399	1907	0	0	X 
877	400	107263	0	0	X 
879	401	133175	0	0	X 
881	288	31824	0	0	X 
