417	212	0	0	0	824	225	0	0	0	0	X 
419	203	0	114105	1	0	0	0	0	0	0	X 
422	213	1350	0	0	0	0	0	0	0	0	X 
423	213	0	0	0	824	250	0	0	0	0	X 
425	204	0	114100	1	0	0	0	0	0	0	X 
428	214	1500	0	0	0	0	0	0	0	0	X 
429	214	0	0	0	824	275	0	0	0	0	X 
431	145	200	0	0	0	0	0	0	0	0	X 
434	174	0	0	0	824	32	0	0	0	0	X 
437	147	300	0	0	0	0	0	0	0	0	X 
440	148	300	0	0	0	0	0	0	0	0	X 
446	187	0	0	0	824	34	0	0	0	0	X 
449	175	0	0	0	824	34	0	0	0	0	X 
452	150	400	0	0	0	0	0	0	0	0	X 
455	151	400	0	0	0	0	0	0	0	0	X 
458	152	0	120205	1	0	0	0	0	0	0	X 
461	188	0	0	0	824	36	0	0	0	0	X 
464	176	0	0	0	824	36	0	0	0	0	X 
467	153	500	0	0	0	0	0	0	0	0	X 
470	154	500	0	0	0	0	0	0	0	0	X 
473	155	500	0	0	0	0	0	0	0	0	X 
476	189	0	0	0	824	38	0	0	0	0	X 
479	177	0	0	0	824	38	0	0	0	0	X 
482	156	600	0	0	0	0	0	0	0	0	X 
485	157	600	0	0	0	0	0	0	0	0	X 
488	158	0	120205	1	0	0	0	0	0	0	X 
491	190	0	0	0	824	40	0	0	0	0	X 
494	178	600	0	0	0	0	0	0	0	0	X 
497	159	700	0	0	0	0	0	0	0	0	X 
500	160	700	0	0	0	0	0	0	0	0	X 
503	161	700	0	0	0	0	0	0	0	0	X 
506	191	0	0	0	824	42	0	0	0	0	X 
509	179	0	0	0	824	42	0	0	0	0	X 
512	162	800	0	0	0	0	0	0	0	0	X 
515	163	800	0	0	0	0	0	0	0	0	X 
518	164	0	120205	1	0	0	0	0	0	0	X 
521	192	0	0	0	824	44	0	0	0	0	X 
524	180	800	0	0	0	0	0	0	0	0	X 
527	165	900	0	0	0	0	0	0	0	0	X 
530	166	900	0	0	0	0	0	0	0	0	X 
533	167	0	120205	1	0	0	0	0	0	0	X 
536	193	0	0	0	824	46	0	0	0	0	X 
539	181	0	0	0	824	46	0	0	0	0	X 
542	168	1000	0	0	0	0	0	0	0	0	X 
545	169	1000	0	0	0	0	0	0	0	0	X 
551	194	0	0	0	824	48	0	0	0	0	X 
554	182	1000	0	0	0	0	0	0	0	0	X 
557	215	0	115012	1	0	0	0	0	0	0	X 
578	173	0	6662	10	0	0	0	0	0	0	X 
579	217	0	0	0	824	45	0	0	0	0	X 
580	218	0	0	0	824	45	0	0	0	0	X 
581	219	0	0	0	824	48	0	0	0	0	X 
582	220	0	0	0	824	48	0	0	0	0	X 
584	221	300	0	0	0	0	0	0	0	0	X 
585	222	300	0	0	0	0	0	0	0	0	X 
586	223	450	0	0	0	0	0	0	0	0	X 
587	224	600	0	0	0	0	0	0	0	0	X 
589	228	300	0	0	0	0	0	0	0	0	X 
590	229	300	0	0	0	0	0	0	0	0	X 
591	230	750	0	0	0	0	0	0	0	0	X 
592	231	900	0	0	0	0	0	0	0	0	X 
593	232	1050	0	0	0	0	0	0	0	0	X 
606	170	1000	0	0	0	0	0	0	0	0	X 
607	242	0	0	0	824	70	0	0	0	0	X 
608	243	1200	0	0	0	0	0	0	0	0	X 
609	244	1350	0	0	0	0	0	0	0	0	X 
610	245	1500	0	0	0	0	0	0	0	0	X 
612	270	0	0	0	0	10	0	0	0	0	X 
613	271	10000	0	0	0	0	0	0	0	0	X 
614	272	10000	0	0	0	0	0	0	0	0	X 
615	273	10000	0	0	0	0	0	0	0	0	X 
616	274	10000	0	0	0	0	0	0	0	0	X 
617	275	10000	0	0	0	0	0	0	0	0	X 
618	276	15000	0	0	0	0	0	0	0	0	X 
619	277	0	0	0	824	50	0	0	0	0	X 
620	278	0	0	0	824	50	0	0	0	0	X 
621	279	0	0	0	824	60	0	0	0	0	X 
622	55	0	0	0	0	1	0	0	0	0	X 
623	280	0	0	0	824	65	0	0	0	0	X 
624	281	0	0	0	824	65	0	0	0	0	X 
625	282	0	0	0	824	70	0	0	0	0	X 
626	283	0	0	0	824	75	0	0	0	0	X 
627	251	0	114071	1	0	0	0	0	0	0	X 
628	253	0	114069	1	0	0	0	0	0	0	X 
629	249	0	114070	1	0	0	0	0	0	0	X 
630	254	12000	0	0	0	0	0	0	0	0	X 
631	255	12000	0	0	0	0	0	0	0	0	X 
632	256	12000	0	0	0	0	0	0	0	0	X 
633	257	12000	0	0	0	0	0	0	0	0	X 
634	258	0	114806	1	0	0	0	0	0	0	X 
635	259	0	120301	1	0	0	0	0	0	0	X 
636	260	0	120302	1	0	0	0	0	0	0	X 
637	262	0	120302	1	0	0	0	0	0	0	X 
638	261	0	120301	1	0	0	0	0	0	0	X 
640	252	0	114078	1	0	0	0	0	0	0	X 
641	250	0	114075	1	0	0	0	0	0	0	X 
642	248	0	114080	1	0	0	0	0	0	0	X 
643	247	0	114110	1	0	0	0	0	0	0	X 
644	265	0	114806	1	0	0	0	0	0	0	X 
645	264	0	114081	1	0	0	0	0	0	0	X 
646	267	0	120301	1	0	0	0	0	0	0	X 
647	266	0	120302	1	0	0	0	0	0	0	X 
648	268	0	0	0	824	225	0	0	0	0	X 
649	269	0	0	0	824	225	0	0	0	0	X 
650	284	0	0	0	824	100	0	0	0	0	X 
651	285	0	0	0	824	100	0	0	0	0	X 
652	286	0	0	0	824	100	0	0	0	0	X 
653	287	0	0	0	824	100	0	0	0	0	X 
654	288	0	0	0	824	200	0	0	0	0	X 
655	289	0	0	0	824	100	0	0	0	0	X 
656	297	15000	0	0	0	0	0	0	0	0	X 
657	298	15000	0	0	0	0	0	0	0	0	X 
658	299	15000	0	0	0	0	0	0	0	0	X 
659	300	8000	0	0	0	0	0	0	0	0	X 
660	301	8000	0	0	0	0	0	0	0	0	X 
661	294	0	114084	1	0	0	0	0	0	0	X 
662	296	0	114082	1	0	0	0	0	0	0	X 
663	292	0	114083	1	0	0	0	0	0	0	X 
664	295	0	114086	1	0	0	0	0	0	0	X 
665	293	0	114085	1	0	0	0	0	0	0	X 
666	291	0	114087	1	0	0	0	0	0	0	X 
667	290	0	114112	1	0	0	0	0	0	0	X 
668	302	0	120301	1	0	0	0	0	0	0	X 
669	303	0	120302	1	0	0	0	0	0	0	X 
670	304	0	120301	1	0	0	0	0	0	0	X 
671	305	0	120302	1	0	0	0	0	0	0	X 
672	306	0	120301	1	0	0	0	0	0	0	X 
673	308	0	114746	1	0	0	0	0	0	0	X 
674	307	0	114622	1	0	0	0	0	0	0	X 
675	310	0	114822	1	0	0	0	0	0	0	X 
676	309	0	114131	1	0	0	0	0	0	0	X 
677	325	0	118531	1	0	0	0	0	0	0	X 
678	326	0	118531	1	0	0	0	0	0	0	X 
679	327	0	118531	1	0	0	0	0	0	0	X 
680	328	0	118531	1	0	0	0	0	0	0	X 
681	331	0	0	0	824	100	0	0	0	0	X 
682	329	0	118474	1	0	0	0	0	0	0	X 
683	330	0	118193	1	0	0	0	0	0	0	X 
684	332	0	26045	100	0	0	0	0	0	0	X 
685	332	0	26044	40	0	0	0	0	0	0	X 
686	333	100	0	0	0	0	0	0	0	0	X 
687	331	0	27944	1	0	0	0	0	0	0	X 
688	334	20000	0	0	0	0	0	0	0	0	X 
689	334	0	0	0	824	250	0	0	0	0	X 
691	335	0	117492	1	0	0	0	0	0	0	X 
692	336	0	0	0	823	1000	0	0	0	0	X 
693	336	20000	0	0	0	0	0	0	0	0	X 
694	337	0	118354	1	0	0	0	0	0	0	X 
705	343	3000	0	0	0	0	0	0	0	0	X 
706	344	3000	0	0	0	0	0	0	0	0	X 
707	345	0	0	0	0	500000	0	0	0	0	X 
708	347	0	0	0	0	500000	0	0	0	0	X 
709	346	0	0	0	0	500000	0	0	0	0	X 
710	338	3000	0	0	0	0	0	0	0	0	X 
711	339	3000	0	0	0	0	0	0	0	0	X 
712	340	0	0	0	0	500000	0	0	0	0	X 
713	341	0	0	0	0	500000	0	0	0	0	X 
714	342	0	0	0	0	500000	0	0	0	0	X 
715	348	0	0	0	390	25000	0	0	0	0	X 
716	348	1000	0	0	0	0	0	0	0	0	X 
717	349	0	0	0	390	25000	0	0	0	0	X 
718	349	1000	0	0	0	0	0	0	0	0	X 
719	350	0	0	0	390	25000	0	0	0	0	X 
720	350	0	0	0	0	500000	0	0	0	0	X 
721	351	0	0	0	390	25000	0	0	0	0	X 
722	351	0	0	0	0	500000	0	0	0	0	X 
723	352	0	0	0	390	25000	0	0	0	0	X 
724	352	0	0	0	0	500000	0	0	0	0	X 
725	353	0	0	0	390	25000	0	0	0	0	X 
726	353	1000	0	0	0	0	0	0	0	0	X 
727	354	0	0	0	390	25000	0	0	0	0	X 
728	354	1000	0	0	0	0	0	0	0	0	X 
729	355	0	0	0	390	25000	0	0	0	0	X 
730	355	0	0	0	0	500000	0	0	0	0	X 
731	356	0	0	0	390	25000	0	0	0	0	X 
732	356	0	0	0	0	500000	0	0	0	0	X 
733	357	0	0	0	390	25000	0	0	0	0	X 
734	357	0	0	0	0	500000	0	0	0	0	X 
735	358	0	0	0	994	1	0	0	0	0	X 
736	359	0	0	0	994	1	0	0	0	0	X 
737	360	0	0	0	824	250	0	0	0	0	X 
738	360	0	118100	1	0	0	0	0	0	0	X 
739	361	0	120302	1	0	0	0	0	0	0	X 
741	362	0	118427	1	0	0	0	0	0	0	X 
742	363	0	118427	1	0	0	0	0	0	0	X 
746	364	0	118428	1	0	0	0	0	0	0	X 
747	365	0	118354	1	0	0	0	0	0	0	X 
749	362	0	118475	1	0	0	0	0	0	0	X 
750	363	0	118475	1	0	0	0	0	0	0	X 
751	311	0	0	0	824	300	0	0	0	0	X 
752	312	0	0	0	824	300	0	0	0	0	X 
753	313	0	118529	1	0	0	0	0	0	0	X 
754	314	0	118529	1	0	0	0	0	0	0	X 
755	315	0	118529	1	0	0	0	0	0	0	X 
756	316	0	118529	1	0	0	0	0	0	0	X 
757	317	0	118530	1	0	0	0	0	0	0	X 
758	318	0	118530	1	0	0	0	0	0	0	X 
759	319	0	118530	1	0	0	0	0	0	0	X 
760	320	0	118530	1	0	0	0	0	0	0	X 
761	321	0	118531	1	0	0	0	0	0	0	X 
762	322	0	118531	1	0	0	0	0	0	0	X 
763	323	0	118531	1	0	0	0	0	0	0	X 
764	324	0	118531	1	0	0	0	0	0	0	X 
769	366	200	0	0	0	0	0	0	0	0	X 
771	367	400	0	0	0	0	0	0	0	0	X 
772	368	200	0	0	0	0	0	0	0	0	X 
773	369	400	0	0	0	0	0	0	0	0	X 
774	370	600	0	0	0	0	0	0	0	0	X 
775	371	800	0	0	0	0	0	0	0	0	X 
776	372	1000	0	0	0	0	0	0	0	0	X 
777	373	1200	0	0	0	0	0	0	0	0	X 
778	374	1400	0	0	0	0	0	0	0	0	X 
779	375	1600	0	0	0	0	0	0	0	0	X 
780	376	1800	0	0	0	0	0	0	0	0	X 
781	377	2000	0	0	0	0	0	0	0	0	X 
782	403	0	115280	3	0	0	0	0	0	0	X 
783	404	0	115280	3	0	0	0	0	0	0	X 
784	405	0	115280	3	0	0	0	0	0	0	X 
785	406	0	115280	3	0	0	0	0	0	0	X 
786	407	0	115280	3	0	0	0	0	0	0	X 
787	408	0	115510	18	0	0	0	0	0	0	X 
788	409	0	115510	18	0	0	0	0	0	0	X 
789	410	0	115510	18	0	0	0	0	0	0	X 
790	411	0	115510	18	0	0	0	0	0	0	X 
791	412	0	115510	18	0	0	0	0	0	0	X 
792	413	0	115510	18	0	0	0	0	0	0	X 
793	149	0	120205	1	0	0	0	0	0	0	X 
794	385	0	120302	1	0	0	0	0	0	0	X 
795	380	0	120301	1	0	0	0	0	0	0	X 
796	263	0	114081	1	0	0	0	0	0	0	X 
798	414	0	122273	1	0	0	0	0	0	0	X 
799	415	0	122272	1	0	0	0	0	0	0	X 
800	416	0	122274	1	0	0	0	0	0	0	X 
801	417	0	118354	1	0	0	0	0	0	0	X 
802	418	0	120301	1	0	0	0	0	0	0	X 
803	419	0	120302	1	0	0	0	0	0	0	X 
804	420	20000	0	0	0	0	0	0	0	0	X 
810	426	0	0	0	994	1	0	0	0	0	X 
811	427	0	122484	1	0	0	0	0	0	0	X 
812	428	0	122484	1	0	0	0	0	0	0	X 
813	429	0	122484	1	0	0	0	0	0	0	X 
814	430	0	122484	1	0	0	0	0	0	0	X 
815	421	0	118354	1	0	0	0	0	0	0	X 
816	422	0	122275	1	0	0	0	0	0	0	X 
817	423	0	122273	1	0	0	0	0	0	0	X 
818	424	0	122272	1	0	0	0	0	0	0	X 
819	425	0	122272	1	0	0	0	0	0	0	X 
820	432	0	122478	1	0	0	0	0	0	0	X 
821	433	0	122482	1	0	0	0	0	0	0	X 
822	434	0	122481	1	0	0	0	0	0	0	X 
823	435	0	122480	1	0	0	0	0	0	0	X 
824	436	0	122479	1	0	0	0	0	0	0	X 
825	437	0	122483	1	0	0	0	0	0	0	X 
826	438	0	122478	1	0	0	0	0	0	0	X 
827	439	0	122482	1	0	0	0	0	0	0	X 
828	440	0	122481	1	0	0	0	0	0	0	X 
829	441	0	122480	1	0	0	0	0	0	0	X 
830	442	0	122479	1	0	0	0	0	0	0	X 
831	443	0	122483	1	0	0	0	0	0	0	X 
832	444	0	0	0	823	400	0	0	0	0	X 
833	445	0	0	0	823	400	0	0	0	0	X 
834	395	0	120945	20	0	0	0	0	0	0	X 
835	401	0	120945	20	0	0	0	0	0	0	X 
836	446	0	122485	1	0	0	0	0	0	0	X 
837	447	0	122485	1	0	0	0	0	0	0	X 
838	448	0	122485	1	0	0	0	0	0	0	X 
839	449	0	122485	1	0	0	0	0	0	0	X 
840	450	0	122486	1	0	0	0	0	0	0	X 
841	451	0	122486	1	0	0	0	0	0	0	X 
842	452	0	122486	1	0	0	0	0	0	0	X 
843	453	0	122486	1	0	0	0	0	0	0	X 
844	454	0	122486	1	0	0	0	0	0	0	X 
845	455	0	122486	1	0	0	0	0	0	0	X 
846	456	0	122486	1	0	0	0	0	0	0	X 
847	457	0	122486	1	0	0	0	0	0	0	X 
848	391	0	0	0	823	600	0	0	0	0	X 
849	399	0	0	0	823	600	0	0	0	0	X 
850	396	0	120945	30	0	0	0	0	0	0	X 
851	381	0	120945	30	0	0	0	0	0	0	X 
852	392	0	123857	1	0	0	0	0	0	0	X 
853	384	0	123857	1	0	0	0	0	0	0	X 
854	402	0	118472	1	0	0	0	0	0	0	X 
855	458	0	122576	2	0	0	0	0	0	0	X 
856	459	0	118727	1	0	0	0	0	0	0	X 
857	460	0	118727	1	0	0	0	0	0	0	X 
858	461	0	118729	1	0	0	0	0	0	0	X 
859	462	0	118730	1	0	0	0	0	0	0	X 
860	463	0	118731	1	0	0	0	0	0	0	X 
861	464	0	118732	1	0	0	0	0	0	0	X 
862	465	0	118728	1	0	0	0	0	0	0	X 
863	466	0	118728	1	0	0	0	0	0	0	X 
864	467	0	0	0	828	25	0	0	0	0	X 
865	467	0	109584	1	0	0	0	0	0	0	X 
866	468	0	0	0	821	50	0	0	0	0	X 
867	469	0	0	0	821	25	0	0	0	0	X 
868	469	0	108439	1	0	0	0	0	0	0	X 
869	470	0	0	0	821	50	0	0	0	0	X 
870	471	0	0	0	828	50	0	0	0	0	X 
871	472	0	0	0	828	50	0	0	0	0	X 
872	473	0	0	0	829	50	0	0	0	0	X 
873	474	0	0	0	828	50	0	0	0	0	X 
874	475	0	0	0	829	25	0	0	0	0	X 
875	476	0	109585	3	0	0	0	0	0	0	X 
876	475	0	109585	2	0	0	0	0	0	0	X 
877	477	0	0	0	828	100	0	0	0	0	X 
878	478	0	108439	3	0	0	0	0	0	0	X 
879	479	0	0	0	821	60	0	0	0	0	X 
880	480	0	122576	3	0	0	0	0	0	0	X 
881	481	0	122595	2	0	0	0	0	0	0	X 
882	482	0	122595	3	0	0	0	0	0	0	X 
883	483	0	122590	2	0	0	0	0	0	0	X 
884	484	0	122590	3	0	0	0	0	0	0	X 
885	485	0	122591	2	0	0	0	0	0	0	X 
886	486	0	122591	3	0	0	0	0	0	0	X 
887	487	0	122592	2	0	0	0	0	0	0	X 
888	488	0	122592	3	0	0	0	0	0	0	X 
889	489	0	122593	2	0	0	0	0	0	0	X 
890	490	0	122593	3	0	0	0	0	0	0	X 
891	491	0	122596	2	0	0	0	0	0	0	X 
892	492	0	122596	3	0	0	0	0	0	0	X 
893	493	0	122594	2	0	0	0	0	0	0	X 
894	494	0	122594	3	0	0	0	0	0	0	X 
895	398	0	0	0	823	400	0	0	0	0	X 
896	495	0	0	0	823	400	0	0	0	0	X 
897	394	0	120945	20	0	0	0	0	0	0	X 
898	496	0	120945	20	0	0	0	0	0	0	X 
899	497	0	122580	1	0	0	0	0	0	0	X 
901	498	0	122582	1	0	0	0	0	0	0	X 
902	499	0	122583	1	0	0	0	0	0	0	X 
903	500	0	122584	1	0	0	0	0	0	0	X 
904	501	0	122637	1	0	0	0	0	0	0	X 
905	502	0	122661	1	0	0	0	0	0	0	X 
906	379	0	120301	1	0	0	0	0	0	0	X 
907	397	0	120302	1	0	0	0	0	0	0	X 
908	503	0	123858	1	0	0	0	0	0	0	X 
913	504	0	0	0	0	10	0	0	0	0	X 
914	505	5000	0	0	0	0	0	0	0	0	X 
915	509	0	127040	1	0	0	0	0	0	0	X 
916	508	100	0	0	0	0	0	0	0	0	X 
917	510	0	128966	1	0	0	0	0	0	0	X 
918	511	0	128967	1	0	0	0	0	0	0	X 
919	514	5000	0	0	0	0	0	0	0	0	X 
920	515	5000	0	0	0	0	0	0	0	0	X 
921	516	0	0	0	0	500	0	0	0	0	X 
922	517	1000	0	0	0	0	0	0	0	0	X 
923	518	1000	0	0	0	0	0	0	0	0	X 
924	519	1000	0	0	0	0	0	0	0	0	X 
925	520	1000	0	0	0	0	0	0	0	0	X 
926	522	5	0	0	0	0	0	0	0	0	X 
927	523	5	0	0	0	0	0	0	0	0	X 
928	524	5000	0	0	0	0	0	0	0	0	X 
929	525	5000	0	0	0	0	0	0	0	0	X 
930	526	500	0	0	0	0	0	0	0	0	X 
931	527	500	0	0	0	0	0	0	0	0	X 
932	528	5000	0	0	0	0	0	0	0	0	X 
933	529	5000	0	0	0	0	0	0	0	0	X 
934	530	0	127690	1	0	0	0	0	0	0	X 
935	531	0	127691	1	0	0	0	0	0	0	X 
936	532	0	127692	1	0	0	0	0	0	0	X 
937	533	5000	0	0	0	0	0	0	0	0	X 
938	534	5000	0	0	0	0	0	0	0	0	X 
939	535	10000	0	0	0	0	0	0	0	0	X 
940	536	10000	0	0	0	0	0	0	0	0	X 
941	537	15000	0	0	0	0	0	0	0	0	X 
942	538	0	120945	20	0	0	0	0	0	0	X 
943	539	0	120945	30	0	0	0	0	0	0	X 
944	540	0	120945	50	0	0	0	0	0	0	X 
949	545	0	115510	20	0	0	0	0	0	0	X 
950	546	0	115510	23	0	0	0	0	0	0	X 
951	547	0	115510	35	0	0	0	0	0	0	X 
952	548	0	115510	32	0	0	0	0	0	0	X 
953	549	0	115280	10	0	0	0	0	0	0	X 
954	550	0	115280	8	0	0	0	0	0	0	X 
955	551	0	115280	15	0	0	0	0	0	0	X 
956	552	0	115280	12	0	0	0	0	0	0	X 
957	553	0	0	0	823	2000	0	0	0	0	X 
958	554	0	0	0	823	2500	0	0	0	0	X 
959	555	0	0	0	823	4000	0	0	0	0	X 
960	556	0	0	0	823	5000	0	0	0	0	X 
961	557	5000	0	0	0	0	0	0	0	0	X 
962	558	10000	0	0	0	0	0	0	0	0	X 
963	559	10000	0	0	0	0	0	0	0	0	X 
964	560	15000	0	0	0	0	0	0	0	0	X 
965	561	15000	0	0	0	0	0	0	0	0	X 
967	563	0	113261	10	0	0	0	0	0	0	X 
968	564	0	113261	10	0	0	0	0	0	0	X 
969	565	0	113261	10	0	0	0	0	0	0	X 
970	566	5000	0	0	0	0	0	0	0	0	X 
971	567	5000	0	0	0	0	0	0	0	0	X 
972	568	10000	0	0	0	0	0	0	0	0	X 
973	569	10000	0	0	0	0	0	0	0	0	X 
974	570	0	113264	10	0	0	0	0	0	0	X 
975	571	0	113264	10	0	0	0	0	0	0	X 
994	590	5000	0	0	0	0	0	0	0	0	X 
995	591	5000	0	0	0	0	0	0	0	0	X 
996	592	10000	0	0	0	0	0	0	0	0	X 
997	593	10000	0	0	0	0	0	0	0	0	X 
998	594	0	113262	10	0	0	0	0	0	0	X 
999	595	0	113262	10	0	0	0	0	0	0	X 
1000	596	0	113262	10	0	0	0	0	0	0	X 
1028	623	500	0	0	0	0	0	0	0	0	X 
1029	624	500	0	0	0	0	0	0	0	0	X 
1030	625	500	0	0	0	0	0	0	0	0	X 
1031	626	500	0	0	0	0	0	0	0	0	X 
1032	627	100	0	0	0	0	0	0	0	0	X 
1033	628	500	0	0	0	0	0	0	0	0	X 
1034	629	500	0	0	0	0	0	0	0	0	X 
1035	630	500	0	0	0	0	0	0	0	0	X 
1036	631	100	0	0	0	0	0	0	0	0	X 
1037	632	100	0	0	0	0	0	0	0	0	X 
1038	633	15000	0	0	0	0	0	0	0	0	X 
1039	634	15000	0	0	0	0	0	0	0	0	X 
1040	505	0	0	0	0	5	0	0	0	0	X 
1041	600	0	127783	1	0	0	0	0	0	0	X 
1042	598	0	127796	1	0	0	0	0	0	0	X 
1043	606	0	127793	1	0	0	0	0	0	0	X 
1044	608	0	127780	1	0	0	0	0	0	0	X 
1045	604	0	127792	1	0	0	0	0	0	0	X 
1046	602	0	127779	1	0	0	0	0	0	0	X 
1047	612	0	127784	1	0	0	0	0	0	0	X 
1048	610	0	127797	1	0	0	0	0	0	0	X 
1049	609	0	127810	1	0	0	0	0	0	0	X 
1050	601	0	127805	1	0	0	0	0	0	0	X 
1051	605	0	127806	1	0	0	0	0	0	0	X 
1052	597	0	127809	1	0	0	0	0	0	0	X 
1053	611	0	127823	1	0	0	0	0	0	0	X 
1054	603	0	127818	1	0	0	0	0	0	0	X 
1055	607	0	127819	1	0	0	0	0	0	0	X 
1056	599	0	127822	1	0	0	0	0	0	0	X 
1057	635	0	124389	1	0	0	0	0	0	0	X 
1058	613	0	127799	1	0	0	0	0	0	0	X 
1061	638	5	0	0	0	0	0	0	0	0	X 
1062	639	5	0	0	0	0	0	0	0	0	X 
1064	640	100	0	0	0	0	0	0	0	0	X 
1065	641	100	0	0	0	0	0	0	0	0	X 
1066	643	0	128391	1	0	0	0	0	0	0	X 
1067	562	0	127853	1	0	0	0	0	0	0	X 
1068	642	0	127854	1	0	0	0	0	0	0	X 
1069	644	0	127855	1	0	0	0	0	0	0	X 
1072	645	0	127916	1	0	0	0	0	0	0	X 
1073	646	0	127992	1	0	0	0	0	0	0	X 
1074	647	0	127989	1	0	0	0	0	0	0	X 
1075	636	5	0	0	0	0	0	0	0	0	X 
1076	648	0	128207	1	0	0	0	0	0	0	X 
1077	650	0	128173	1	0	0	0	0	0	0	X 
1078	616	0	128169	1	0	0	0	0	0	0	X 
1079	649	0	128172	1	0	0	0	0	0	0	X 
1080	620	0	0	0	1101	1000	0	0	0	0	X 
1081	617	0	0	0	823	5000	0	0	0	0	X 
1082	621	0	0	0	1101	1000	0	0	0	0	X 
1083	615	0	116769	1	0	0	0	0	0	0	X 
1084	586	0	127784	1	0	0	0	0	0	0	X 
1085	578	0	127779	1	0	0	0	0	0	0	X 
1086	582	0	127780	1	0	0	0	0	0	0	X 
1087	576	0	127783	1	0	0	0	0	0	0	X 
1088	588	0	127797	1	0	0	0	0	0	0	X 
1089	580	0	127792	1	0	0	0	0	0	0	X 
1090	584	0	127793	1	0	0	0	0	0	0	X 
1091	574	0	127796	1	0	0	0	0	0	0	X 
1092	585	0	127810	1	0	0	0	0	0	0	X 
