323451	217300	1	3	0	X 
323452	217301	0	240	100	X 
323453	217301	1	3	0	X 
323523	217355	0	240	100	X 
323524	217355	1	3	0	X 
323758	217511	0	240	50	X 
323759	217511	1	3	0	X 
323760	217512	0	240	60	X 
323761	217512	1	3	0	X 
323979	217670	0	240	200	X 
323980	217670	1	3	0	X 
323981	217671	0	240	400	X 
323982	217671	1	3	0	X 
324004	217689	0	240	150	X 
324005	217689	1	3	0	X 
324270	217849	0	6	100	X 
324349	217896	0	6	0	X 
324782	218154	0	6	100	X 
325405	218534	0	6	218543	X 
325537	218603	0	6	100	X 
326099	218965	0	6	0	X 
326100	218965	1	6	6	X 
326493	219210	0	6	219209	X 
327065	219527	0	103	250	X 
327133	219578	0	6	60	X 
327257	219578	1	3	100	X 
327258	219578	2	3	10	X 
327271	219578	3	3	25	X 
327357	219699	0	6	219698	X 
328012	219995	0	6	0	X 
328227	220125	0	6	0	X 
328305	220181	0	244	1	X 
328324	220195	0	244	1	X 
328350	220212	0	6	0	X 
328884	220547	0	240	100	X 
328885	220547	1	3	0	X 
328886	220548	0	240	235	X 
328887	220548	1	3	0	X 
328888	220549	0	240	480	X 
328889	220549	1	3	0	X 
328890	220550	0	240	450	X 
328891	220550	1	3	0	X 
328892	220551	0	240	530	X 
328893	220551	1	3	0	X 
328895	220553	0	240	550	X 
328896	220553	1	3	0	X 
329329	220814	0	6	100	X 
329485	220906	0	6	220680	X 
330122	221282	0	6	221321	X 
330404	221463	0	6	221462	X 
330458	221496	0	6	0	X 
330690	221625	0	6	0	X 
330819	221713	0	6	0	X 
330864	221742	0	6	221745	X 
330885	221757	0	6	221761	X 
331196	221914	0	244	0	X 
331197	221915	0	244	0	X 
331198	221916	0	244	0	X 
331199	221917	0	244	0	X 
331200	221918	0	244	0	X 
331201	221919	0	244	0	X 
331202	221920	0	244	0	X 
331203	221921	0	244	0	X 
331204	221922	0	244	0	X 
331205	221923	0	244	0	X 
331206	221924	0	244	0	X 
331207	221925	0	244	0	X 
331208	221926	0	244	0	X 
331209	221927	0	244	0	X 
331210	221928	0	244	0	X 
331211	221929	0	244	0	X 
331212	221930	0	244	0	X 
331213	221931	0	244	0	X 
331214	221932	0	244	0	X 
331215	221933	0	244	0	X 
331216	221934	0	244	0	X 
331217	221935	0	244	0	X 
331218	221936	0	244	0	X 
331219	221937	0	244	0	X 
331220	221938	0	244	0	X 
331221	221939	0	244	0	X 
331222	221940	0	244	0	X 
331223	221941	0	244	0	X 
331224	221942	0	244	0	X 
331225	221943	0	244	0	X 
331226	221944	0	244	0	X 
331227	221945	0	244	0	X 
331228	221946	0	244	0	X 
331229	221947	0	244	0	X 
331230	221948	0	244	0	X 
331231	221949	0	244	0	X 
331232	221950	0	244	0	X 
331233	221951	0	244	0	X 
331234	221952	0	244	0	X 
331235	221953	0	244	0	X 
331236	221954	0	244	0	X 
331237	221955	0	244	0	X 
331238	221956	0	244	0	X 
331239	221957	0	244	0	X 
331240	221958	0	244	0	X 
331241	221959	0	244	0	X 
331242	221960	0	244	0	X 
331243	221961	0	244	0	X 
331244	221962	0	244	0	X 
331245	221963	0	244	0	X 
331246	221964	0	244	0	X 
331247	221965	0	244	0	X 
331248	221966	0	244	0	X 
331250	221968	0	244	0	X 
331251	221969	0	244	0	X 
331252	221970	0	244	0	X 
331253	221971	0	244	0	X 
331254	221972	0	244	0	X 
331255	221973	0	244	0	X 
331256	221974	0	244	0	X 
331257	221975	0	244	0	X 
331258	221976	0	244	0	X 
331259	221977	0	244	0	X 
331260	221978	0	244	0	X 
331261	221979	0	244	0	X 
331263	221981	0	244	0	X 
331264	221982	0	244	0	X 
331265	221983	0	244	0	X 
331266	221984	0	244	0	X 
331267	221985	0	244	0	X 
331268	221986	0	244	0	X 
331269	221987	0	244	0	X 
331428	222070	0	6	0	X 
331440	222080	0	6	0	X 
331458	222094	0	6	0	X 
331486	222112	0	6	222113	X 
331625	222177	0	6	0	X 
331662	222204	0	6	25	X 
331902	222357	0	6	222717	X 
331917	222365	0	6	100	X 
332236	222542	0	6	218277	X 
332279	222578	0	244	1	X 
332377	222619	0	6	222621	X 
332773	222820	0	6	100	X 
332782	222827	0	6	0	X 
332802	222842	0	6	100	X 
332924	222928	0	6	0	X 
332927	222931	0	6	222936	X 
332962	222952	0	6	0	X 
332977	222964	0	6	100	X 
333368	223132	0	6	223133	X 
333376	223137	0	6	223136	X 
333732	223309	0	6	223310	X 
334163	223543	0	6	0	X 
335003	223959	0	244	0	X 
335004	223960	0	244	0	X 
335005	223961	0	244	0	X 
335030	223978	0	244	0	X 
335031	223979	0	244	0	X 
335032	223980	0	244	0	X 
335066	224001	0	6	50	X 
335067	224001	1	6	50	X 
335068	224001	2	6	50	X 
336371	224678	0	244	1	X 
336614	224791	0	244	1	X 
338122	225517	0	231	4000	X 
338818	225897	0	240	100	X 
338819	225897	1	3	0	X 
341344	227183	0	236	0	X 
341345	227184	0	236	0	X 
341347	227186	0	236	0	X 
341348	227187	0	236	0	X 
341349	227188	0	236	0	X 
341350	227189	0	236	0	X 
341351	227190	0	236	0	X 
341352	227191	0	236	0	X 
341353	227192	0	236	0	X 
341354	227193	0	236	0	X 
341355	227194	0	236	0	X 
341357	227196	0	236	0	X 
341358	227197	0	236	0	X 
341359	227198	0	236	0	X 
342039	227531	0	240	200	X 
342040	227531	1	3	0	X 
342045	227535	0	240	300	X 
342046	227535	1	3	0	X 
342789	227886	0	240	545	X 
342790	227886	1	3	0	X 
342793	227889	0	240	210	X 
342794	227889	1	3	0	X 
342851	227904	0	240	35	X 
342852	227904	1	3	0	X 
342853	227905	0	240	55	X 
342854	227905	1	3	0	X 
342857	227907	0	240	200	X 
342858	227907	1	3	0	X 
342946	227941	0	240	150	X 
342947	227941	1	3	0	X 
342948	227942	0	240	200	X 
342949	227942	1	3	0	X 
342950	227943	0	240	465	X 
342951	227943	1	3	0	X 
342952	227944	0	240	520	X 
342953	227944	1	3	0	X 
342954	227945	0	240	165	X 
342955	227945	1	3	0	X 
342956	227946	0	240	190	X 
342957	227946	1	3	0	X 
342958	227947	0	240	210	X 
342959	227947	1	3	0	X 
342960	227948	0	240	230	X 
342961	227948	1	3	0	X 
342962	227949	0	240	475	X 
342963	227949	1	3	0	X 
342964	227950	0	240	515	X 
342965	227950	1	3	0	X 
343166	228067	0	240	400	X 
343167	228067	1	3	0	X 
343169	228069	0	240	100	X 
343170	228069	1	3	0	X 
343185	228078	0	240	500	X 
343186	228078	1	3	0	X 
343187	228079	0	240	600	X 
343188	228079	1	3	0	X 
343189	228080	0	240	250	X 
343190	228080	1	3	0	X 
343257	228106	0	240	490	X 
343258	228106	1	3	0	X 
343259	228107	0	240	250	X 
343260	228107	1	3	0	X 
343262	228108	0	240	210	X 
343263	228108	1	3	0	X 
343265	228109	0	240	170	X 
343266	228109	1	3	0	X 
343277	228110	0	240	205	X 
343278	228110	1	3	0	X 
343285	228111	0	240	245	X 
343286	228111	1	3	0	X 
343291	228112	0	240	160	X 
343292	228112	1	3	0	X 
343336	228130	0	240	125	X 
343337	228130	1	3	0	X 
343338	228131	0	240	400	X 
343339	228131	1	3	0	X 
343347	228135	0	240	250	X 
343348	228135	1	3	0	X 
343481	228220	0	240	150	X 
343482	228220	1	3	0	X 
343644	228310	0	240	50	X 
343645	228310	1	3	0	X 
343731	228352	0	240	500	X 
343732	228352	1	3	0	X 
343931	228422	0	240	175	X 
343932	228422	1	3	0	X 
343933	228423	0	240	350	X 
343934	228423	1	3	0	X 
343952	228436	0	240	170	X 
343953	228436	1	3	0	X 
343954	228437	0	240	220	X 
343955	228437	1	3	0	X 
343956	228438	0	240	195	X 
343957	228438	1	3	0	X 
343958	228439	0	240	185	X 
343959	228439	1	3	0	X 
343960	228440	0	240	190	X 
343961	228440	1	3	0	X 
343963	228442	0	240	215	X 
343964	228442	1	3	0	X 
343965	228443	0	240	180	X 
343966	228443	1	3	0	X 
343967	228444	0	240	750	X 
343968	228444	1	3	0	X 
344383	228647	0	240	400	X 
344384	228647	1	3	0	X 
345051	228921	0	240	500	X 
345052	228921	1	3	0	X 
345146	228955	0	240	25	X 
345147	228955	1	3	0	X 
345148	228956	0	240	50	X 
345149	228956	1	3	0	X 
345150	228957	0	240	35	X 
345151	228957	1	3	0	X 
345155	228959	0	240	45	X 
345156	228959	1	3	0	X 
345157	228960	0	240	20	X 
345158	228960	1	3	0	X 
345159	228961	0	240	25	X 
345160	228961	1	3	0	X 
345162	228962	0	240	40	X 
345163	228962	1	3	0	X 
345164	228963	0	240	80	X 
345165	228963	1	3	0	X 
345168	228964	0	240	150	X 
345169	228964	1	3	0	X 
345658	229258	0	6	0	X 
346542	229746	0	240	100	X 
346543	229746	1	3	0	X 
346544	229747	0	240	200	X 
346545	229747	1	3	0	X 
346584	229776	0	240	1000	X 
346585	229776	1	3	0	X 
346587	229778	0	240	100	X 
346588	229778	1	3	0	X 
346589	229779	0	240	300	X 
346590	229779	1	3	0	X 
346591	229780	0	240	350	X 
346592	229780	1	3	0	X 
346593	229781	0	240	300	X 
346594	229781	1	3	0	X 
346595	229782	0	240	500	X 
346596	229782	1	3	0	X 
346597	229783	0	240	100	X 
346598	229783	1	3	0	X 
346599	229784	0	240	150	X 
346600	229784	1	3	0	X 
346601	229785	0	240	800	X 
346602	229785	1	3	0	X 
346603	229786	0	240	350	X 
346604	229786	1	3	0	X 
346605	229787	0	240	300	X 
346606	229787	1	3	0	X 
346607	229788	0	240	600	X 
346608	229788	1	3	0	X 
346609	229789	0	240	250	X 
346610	229789	1	3	0	X 
346611	229790	0	240	2000	X 
346612	229790	1	3	0	X 
346613	229791	0	240	1000	X 
346614	229791	1	3	0	X 
346615	229792	0	240	4000	X 
346616	229792	1	3	0	X 
346617	229793	0	240	900	X 
346618	229793	1	3	0	X 
346619	229794	0	240	1000	X 
346620	229794	1	3	0	X 
346621	229795	0	240	650	X 
346622	229795	1	3	0	X 
346623	229796	0	240	450	X 
346624	229796	1	3	0	X 
346626	229798	0	240	750	X 
346627	229798	1	3	0	X 
346628	229799	0	240	1200	X 
346629	229799	1	3	0	X 
346634	229803	0	240	500	X 
346635	229803	1	3	0	X 
346636	229804	0	240	875	X 
346637	229804	1	3	0	X 
346638	229805	0	240	1250	X 
346639	229805	1	3	0	X 
346640	229806	0	240	2500	X 
346641	229806	1	3	0	X 
346642	229807	0	240	20	X 
346643	229807	1	3	0	X 
346734	229857	0	240	100	X 
346735	229857	1	3	0	X 
346736	229858	0	240	100	X 
346737	229858	1	3	0	X 
346738	229859	0	240	1000	X 
346739	229859	1	3	0	X 
348366	231035	0	240	100	X 
348367	231035	1	3	0	X 
348375	231041	0	240	100	X 
348376	231041	1	3	0	X 
348386	231047	0	240	1000	X 
348387	231047	1	3	0	X 
348388	231048	0	240	500	X 
348389	231048	1	3	0	X 
348875	231337	0	240	600	X 
348876	231337	1	3	0	X 
348939	231362	0	240	200	X 
348940	231362	1	3	0	X 
349089	231453	0	240	500	X 
349090	231453	1	3	0	X 
349188	231512	0	240	500	X 
349189	231512	1	3	0	X 
349247	231538	0	240	250	X 
349248	231538	1	3	0	X 
349253	231543	0	240	500	X 
349254	231543	1	3	0	X 
349255	231544	0	240	100	X 
349256	231544	1	3	0	X 
349270	231556	0	240	500	X 
349271	231556	1	3	0	X 
349314	231581	0	240	250	X 
349315	231581	1	3	0	X 
349482	231647	0	240	500	X 
349483	231647	1	3	0	X 
349512	231669	0	240	500	X 
349513	231669	1	3	0	X 
349550	231701	0	6	0	X 
349563	231709	0	240	500	X 
349564	231709	1	3	0	X 
349593	231727	0	240	800	X 
349594	231727	1	3	0	X 
349907	231932	0	33	0	X 
350374	232195	0	244	1	X 
351314	232755	0	240	90	X 
351315	232755	1	3	0	X 
351432	232832	0	240	95	X 
351433	232832	1	3	0	X 
351558	232890	0	240	400	X 
351559	232890	1	3	0	X 
351854	232994	0	240	100	X 
351855	232994	1	3	0	X 
351858	232995	0	240	120	X 
351859	232995	1	3	0	X 
351860	232996	0	240	180	X 
351861	232996	1	3	0	X 
351863	232997	0	240	800	X 
351864	232997	1	3	0	X 
351907	233030	0	240	150	X 
351908	233030	1	3	0	X 
351909	233031	0	240	100	X 
351910	233031	1	3	0	X 
352191	233204	0	240	500	X 
352192	233204	1	3	0	X 
352199	233209	0	240	500	X 
352200	233209	1	3	0	X 
352203	233211	0	240	800	X 
352204	233211	1	3	0	X 
352254	233242	0	240	300	X 
352255	233242	1	3	0	X 
352256	233243	0	240	1000	X 
352257	233243	1	3	0	X 
352260	233244	0	240	250	X 
352261	233244	1	3	0	X 
352262	233245	0	240	250	X 
352263	233245	1	3	0	X 
352416	233348	0	240	3000	X 
352417	233348	1	3	0	X 
353156	233816	0	240	250	X 
353157	233816	1	3	0	X 
353284	233893	0	244	1	X 
353562	234045	0	240	250	X 
353563	234045	1	3	0	X 
353566	234047	0	240	400	X 
353567	234047	1	3	0	X 
353568	234048	0	240	500	X 
353569	234048	1	3	0	X 
353570	234049	0	240	600	X 
353571	234049	1	3	0	X 
354581	234647	0	24	0	X 
354909	234816	0	6	234870	X 
354910	234816	1	6	234868	X 
354989	234879	0	6	234906	X 
354990	234879	1	6	234904	X 
354991	234880	0	6	234915	X 
354992	234880	1	6	234914	X 
354996	234882	0	6	235388	X 
354997	234882	1	6	235386	X 
354999	234884	0	6	235395	X 
355000	234884	1	6	235393	X 
355002	234885	0	6	235400	X 
355003	234885	1	6	235398	X 
355004	234886	0	6	235405	X 
355005	234886	1	6	235403	X 
355008	234889	0	6	235410	X 
355009	234889	1	6	235408	X 
355011	234890	0	6	235455	X 
355012	234890	1	6	235452	X 
355014	234892	0	6	235467	X 
355015	234892	1	6	235465	X 
355017	234894	0	6	235491	X 
355018	234894	1	6	235489	X 
355020	234895	0	6	235495	X 
355021	234895	1	6	235493	X 
355023	234897	0	6	235499	X 
355024	234897	1	6	235497	X 
355025	234898	0	6	235503	X 
355026	234898	1	6	235501	X 
355027	234899	0	6	235509	X 
355028	234899	1	6	235507	X 
355030	234901	0	6	235516	X 
355031	234901	1	6	235514	X 
355574	235245	0	240	175	X 
355575	235245	1	3	0	X 
355576	235246	0	240	195	X 
355577	235246	1	3	0	X 
355578	235247	0	240	220	X 
355579	235247	1	3	0	X 
355580	235248	0	240	240	X 
355581	235248	1	3	0	X 
355593	235256	0	240	250	X 
355594	235256	1	3	0	X 
355595	235257	0	240	155	X 
355596	235257	1	3	0	X 
355607	235266	0	240	500	X 
355608	235266	1	3	0	X 
357153	234898	2	6	236245	X 
359335	237344	0	240	320	X 
359336	237344	1	3	0	X 
359337	237345	0	240	380	X 
359338	237345	1	3	0	X 
360702	238029	0	240	85	X 
360703	238029	1	3	0	X 
360704	238030	0	240	115	X 
360705	238030	1	3	0	X 
360706	238031	0	240	300	X 
360707	238031	1	3	0	X 
360708	238032	0	240	400	X 
360709	238032	1	3	0	X 
360710	238033	0	240	750	X 
360711	238033	1	3	0	X 
360948	238252	0	240	85	X 
360949	238252	1	3	0	X 
362257	239094	0	240	600	X 
362258	239094	1	3	0	X 
362259	239095	0	240	650	X 
362260	239095	1	3	0	X 
362261	239096	0	240	270	X 
362262	239096	1	3	0	X 
362263	239097	0	240	225	X 
362264	239097	1	3	0	X 
362265	239098	0	240	285	X 
362266	239098	1	3	0	X 
363789	240032	0	103	250	X 
363790	240033	0	103	250	X 
363791	240034	0	103	250	X 
363792	240035	0	103	250	X 
363793	240036	0	103	250	X 
363794	240037	0	103	250	X 
363798	240039	0	103	250	X 
364366	240331	0	240	200	X 
364367	240331	1	3	0	X 
364368	240332	0	240	125	X 
364369	240332	1	3	0	X 
364370	240333	0	240	600	X 
364371	240333	1	3	0	X 
364373	240335	0	240	240	X 
364374	240335	1	3	0	X 
364376	240337	0	240	360	X 
364377	240337	1	3	0	X 
364379	240339	0	240	1600	X 
364380	240339	1	3	0	X 
364657	240483	0	240	2500	X 
364658	240483	1	3	0	X 
365245	240855	0	80	5	X 
365246	240855	1	80	5	X 
365248	240857	0	80	10	X 
365249	240857	1	80	10	X 
365250	240858	0	80	15	X 
365251	240858	1	80	15	X 
365253	240860	0	157	1	X 
365768	241156	0	240	175	X 
365769	241156	1	3	0	X 
365770	241157	0	240	290	X 
365771	241157	1	3	0	X 
365772	241158	0	240	325	X 
365773	241158	1	3	0	X 
365774	241159	0	240	465	X 
365775	241159	1	3	0	X 
365776	241160	0	240	300	X 
365777	241160	1	3	0	X 
365778	241161	0	240	475	X 
365779	241161	1	3	0	X 
365780	241162	0	240	540	X 
365781	241162	1	3	0	X 
365782	241163	0	240	775	X 
365783	241163	1	3	0	X 
365784	241164	0	240	375	X 
365785	241164	1	3	0	X 
365786	241165	0	240	600	X 
365787	241165	1	3	0	X 
365788	241166	0	240	675	X 
365789	241166	1	3	0	X 
365790	241167	0	240	1000	X 
365791	241167	1	3	0	X 
366431	241471	0	240	750	X 
366432	241471	1	3	0	X 
366442	241476	0	240	1000	X 
366443	241476	1	3	0	X 
367034	241752	0	240	800	X 
367035	241752	1	3	0	X 
367036	241753	0	240	255	X 
367037	241753	1	3	0	X 
367565	242062	0	240	500	X 
367566	242062	1	3	0	X 
367659	242116	0	240	3125	X 
367660	242116	1	3	0	X 
367661	242117	0	240	2150	X 
367662	242117	1	3	0	X 
367663	242118	0	240	1925	X 
367664	242118	1	3	0	X 
367665	242119	0	240	1250	X 
367666	242119	1	3	0	X 
367670	242121	0	244	0	X 
367671	242122	0	244	0	X 
367672	242123	0	244	0	X 
367673	242124	0	244	0	X 
367674	242125	0	244	0	X 
367675	242126	0	244	0	X 
367677	242128	0	244	0	X 
367680	242131	0	244	0	X 
367682	242132	0	244	0	X 
367683	242133	0	244	0	X 
367684	242134	0	244	0	X 
367685	242135	0	244	0	X 
367686	242136	0	244	0	X 
367687	242137	0	244	0	X 
367688	242138	0	244	0	X 
367689	242139	0	244	0	X 
367690	242140	0	244	0	X 
367691	242141	0	244	0	X 
367692	242142	0	244	0	X 
368284	242564	0	240	1200	X 
368285	242564	1	3	0	X 
368300	242572	0	240	725	X 
368301	242572	1	3	0	X 
368302	242573	0	240	1500	X 
368303	242573	1	3	0	X 
368318	242575	0	240	5000	X 
368319	242575	1	3	0	X 
368541	234885	2	6	242527	X 
368542	234886	2	6	242527	X 
368728	234901	2	6	242843	X 
368783	242884	0	240	625	X 
368784	242884	1	3	0	X 
368786	242886	0	240	125	X 
368787	242886	1	3	0	X 
368788	242887	0	240	100	X 
368789	242887	1	3	0	X 
368793	242890	0	240	50	X 
368794	242890	1	3	0	X 
368795	242891	0	240	500	X 
368796	242891	1	3	0	X 
368798	242893	0	240	250	X 
368799	242893	1	3	0	X 
368837	242911	0	240	2000	X 
368838	242911	1	3	0	X 
368843	242912	0	240	400	X 
368844	242912	1	3	0	X 
370454	228647	2	3	0	X 
372240	244814	0	240	600	X 
372241	244814	1	3	0	X 
374749	246165	0	240	500	X 
374750	246165	1	3	0	X 
374751	246166	0	240	525	X 
374752	246166	1	3	0	X 
374753	246167	0	240	625	X 
374754	246167	1	3	0	X 
374755	246168	0	240	275	X 
374756	246168	1	3	0	X 
376292	247040	0	240	750	X 
376293	247040	1	3	0	X 
376359	247075	0	240	250	X 
376360	247075	1	3	0	X 
376826	247316	0	240	450	X 
376827	247316	1	3	0	X 
376830	247319	0	240	125	X 
376831	247319	1	3	0	X 
464027	247631	0	240	300	X 
464028	247631	1	3	0	X 
464029	247631	2	3	0	X 
464032	247633	0	240	700	X 
464033	247633	1	3	0	X 
464034	247633	2	3	0	X 
464035	247634	0	240	1000	X 
464036	247634	1	3	0	X 
464037	247634	2	3	0	X 
464687	248047	0	240	800	X 
464688	248047	1	3	0	X 
465304	248384	0	80	850	X 
465305	248384	1	80	850	X 
465306	248385	0	80	900	X 
465307	248385	1	80	900	X 
465308	248386	0	80	925	X 
465309	248386	1	80	925	X 
465310	248387	0	80	950	X 
465311	248387	1	80	950	X 
466217	248841	0	240	20	X 
466218	248841	1	3	0	X 
466219	248842	0	240	30	X 
466220	248842	1	3	0	X 
466221	248843	0	240	40	X 
466222	248843	1	3	0	X 
466223	248844	0	240	50	X 
466224	248844	1	3	0	X 
466225	248845	0	240	60	X 
466226	248845	1	3	0	X 
466227	248846	0	240	70	X 
466228	248846	1	3	0	X 
466229	248847	0	240	80	X 
466230	248847	1	3	0	X 
466231	248848	0	240	90	X 
466232	248848	1	3	0	X 
466233	248849	0	240	100	X 
466234	248849	1	3	0	X 
468985	250374	0	240	550	X 
468986	250374	1	3	0	X 
468987	250375	0	240	590	X 
468988	250375	1	3	0	X 
468989	250376	0	240	575	X 
468990	250376	1	3	0	X 
468991	250377	0	240	625	X 
468992	250377	1	3	0	X 
468993	250378	0	240	610	X 
468994	250378	1	3	0	X 
468995	250379	0	240	650	X 
468996	250379	1	3	0	X 
469034	250401	0	244	0	X 
469035	250402	0	244	0	X 
469036	250403	0	244	0	X 
469038	250405	0	244	0	X 
469039	250406	0	244	0	X 
469040	250407	0	244	0	X 
469041	250408	0	244	0	X 
469042	250409	0	244	0	X 
469043	250410	0	244	0	X 
469046	250413	0	244	0	X 
469047	250414	0	244	0	X 
469048	250415	0	244	0	X 
469049	250416	0	244	0	X 
469050	250417	0	244	0	X 
469051	250418	0	244	0	X 
469052	250419	0	244	0	X 
469053	250420	0	244	0	X 
469054	250421	0	244	0	X 
470074	251039	0	240	3500	X 
470075	251039	1	3	0	X 
471794	252078	0	240	200	X 
471795	252078	1	3	0	X 
471796	252078	2	3	0	X 
474513	253833	0	240	400	X 
474514	253833	1	3	0	X 
474515	253834	0	240	600	X 
