155	83122	Thunderlord Grappler	1.500000	0.500000	1067284	0	X 
156	83291	Podling Nibbler	1.900000	0.450000	1067332	0	X 
157	83123	Blackrock Grunt	1.500000	0.500000	1067356	0	X 
158	83062	Stonemaul Guard	1.200000	0.500000	1067418	0	X 
159	83047	Stonemaul Intimidator	0.900000	0.500000	1067357	0	X 
160	83356	Adherent Squallbringer	0.900000	0.550000	1067404	0	X 
161	83336	Iron Shredder	1.050000	0.450000	1067371	0	X 
162	83354	Adherent Bladewing	0.900000	0.550000	1067401	0	X 
163	83081	Bloodmane Gutripper	0.800000	0.550000	1067431	0	X 
164	83135	Warsong Outriders	1.500000	0.500000	1067388	0	X 
165	83135	Warsong Raider	1.500000	0.500000	1067388	0	X 
166	83246	Riverbeast	0.950000	0.450000	1067250	0	X 
167	83431	Ashmane Clefthoof	1.100000	0.400000	1067247	0	X 
168	83217	Blademoon Botani	0.900000	0.550000	1067380	0	X 
169	83101	Icespine Ravager	0.900000	0.450000	1067344	0	X 
170	83238	Mandragora Lifedrinker	1.000000	0.400000	1067406	0	X 
171	83433	Wild Clefthoof	1.100000	0.400000	1067249	0	X 
172	83343	Iridium Geode	0.750000	0.600000	1067227	0	X 
173	83262	Wild Bloom	0.750000	0.500000	1067192	0	X 
174	83227	Shadowbark	0.550000	0.550000	1067300	0	X 
175	83372	Dread Raven	0.800000	0.500000	1067279	0	X 
176	83432	Leatherhide Bull	1.100000	0.400000	1067248	0	X 
177	83155	Earth Fury	0.750000	0.500000	1067395	0	X 
178	83058	Gronn Treeslammer	0.750000	0.550000	1067311	0	X 
179	83172	Wrathguard Destroyer	1.000000	0.550000	1067199	0	X 
180	83167	Imp	1.900000	0.500000	1067188	0	X 
181	83145	Durkath Steelmaw	1.500000	0.500000	1067243	0	X 
182	86199	Dargorr the Landslide	0.750000	0.500000	1067395	0	X 
183	86200	Enslaved Earth Spirit	0.750000	0.500000	1067397	0	X 
184	83059	Plainswalker Gronn	0.750000	0.550000	1067312	0	X 
185	83129	Shadowmoon Prophet	1.500000	0.500000	1067347	0	X 
186	83037	Grondo	0.750000	0.500000	1067313	0	X 
187	83219	Botani Grovetender	0.900000	0.550000	1067393	0	X 
188	83146	Shattered Hand Grunt	1.500000	0.500000	1067242	0	X 
189	83142	Shattered Hand Flayer	1.500000	0.500000	1088313	0	X 
190	83144	Shattered Hand Cleaver	1.500000	0.500000	1088312	0	X 
191	83353	Adherent Wing-Guard	0.900000	0.550000	1067381	0	X 
192	84761	Haunted Hound	1.300000	0.500000	1067212	0	X 
193	84762	Ghastly Guard	1.700000	0.500000	1067274	0	X 
194	84763	Ghastly Nightwatch	1.700000	0.500000	1067274	0	X 
196	83211	Rock Flayer	0.750000	0.550000	1067203	0	X 
197	84844	Burning Flameseer	1.550000	0.500000	1087721	0	X 
198	83460	Burning Blademaster	1.400000	0.500000	1067269	0	X 
199	84847	General Kull'krosh	1.400000	0.500000	1067327	0	X 
200	84849	Iron Arbalester	1.550000	0.500000	1087720	0	X 
201	84850	Iron Guard	1.550000	0.500000	1087726	0	X 
202	83265	Moonglow Sporebat	0.850000	0.800000	1067427	0	X 
203	83113	Pale Fishmonger	1.000000	0.450000	1067305	0	X 
204	83042	Grimfrost Wormpriest	1.200000	0.500000	1067420	0	X 
205	82410	Hypnocroak	1.000000	0.450000	1067273	0	X 
206	83166	Frostwing Screecher	0.600000	0.900000	1067392	0	X 
207	83269	Underbrush Stalker	1.050000	0.550000	1067201	0	X 
208	85855	Dessicus of the Dead Pools	0.900000	0.450000	1067365	0	X 
209	83080	Steamscar Warrior	0.800000	0.550000	1067429	0	X 
210	83076	Steamscar Primalist	0.800000	0.550000	1067430	0	X 
211	83338	Iron Siege Cannon	1.050000	0.450000	1067255	0	X 
212	83296	Mad "King" Sporeon	1.900000	0.450000	1067329	0	X 
213	83307	Breezerider Kaliri	1.350000	0.500000	1067451	0	X 
214	83189	Deathweb Crawler	1.200000	0.450000	1067252	0	X 
215	83354	Adherent Wind-Lasher	0.900000	0.550000	1067401	0	X 
216	83375	Apexis Guardian	0.800000	0.450000	1067374	0	X 
217	83112	Widow Wasp	0.900000	0.500000	1067355	0	X 
218	86109	Gardul Venomshiv	1.550000	0.500000	1087722	0	X 
219	83069	Highmaul Archaeologian	1.200000	0.500000	1067415	0	X 
220	83064	Highmaul Laborer	1.200000	0.550000	1067416	0	X 
221	87454	Lug'dol	1.200000	0.500000	1067443	0	X 
222	86121	Nascent Brawler	1.200000	0.500000	1067444	0	X 
223	86197	Arcane Anomaly	1.200000	0.600000	1067222	0	X 
224	86217	Vigilant Kaathar	1.150000	0.450000	1067440	0	X 
225	86217	Vigilant Kaathar	1.150000	0.450000	1067440	0	X 
226	86218	Soulbinder Nyami	1.100000	0.550000	1067261	0	X 
227	86218	Soulbinder Nyami	1.100000	0.550000	1067261	0	X 
228	86219	Azzakel	1.100000	0.550000	1087719	0	X 
229	86219	Azzakel	1.100000	0.550000	1087719	0	X 
230	86220	Teron'gor	1.550000	0.500000	1067277	0	X 
231	86220	Teron'gor	1.550000	0.500000	1067277	0	X 
232	86221	Magmolatus	1.150000	0.500000	1067241	0	X 
233	86221	Magmolatus	1.150000	0.500000	1067241	0	X 
234	86222	Slave Watcher Crushto	1.200000	0.550000	1067256	0	X 
235	86222	Slave Watcher Crushto	1.200000	0.550000	1067256	0	X 
236	86223	Roltall	1.150000	0.500000	1112914	0	X 
237	86224	Gug'rokk	1.200000	0.550000	1067257	0	X 
238	86224	Gug'rokk	1.200000	0.550000	1067257	0	X 
239	86225	Railmaster Rocketspark	1.600000	0.500000	1067278	0	X 
240	86225	Railmaster Rocketspark	1.600000	0.500000	1067278	0	X 
241	86226	Borka the Brute	0.670000	0.500000	1067455	0	X 
242	86226	Borka the Brute	0.670000	0.500000	1067455	0	X 
243	86227	Nitrogg Thundertower	1.200000	0.500000	1067323	0	X 
244	86227	Nitrogg Thundertower	1.200000	0.500000	1067323	0	X 
245	86228	Skylord Tovra	1.200000	0.500000	1067337	0	X 
246	86228	Skylord Tovra	1.200000	0.500000	1067337	0	X 
247	87451	Fleshrender Nok'gar	1.300000	0.500000	1067362	0	X 
248	87451	Fleshrender Nok'gar	1.300000	0.500000	1067362	0	X 
249	87450	Ahri'ok Dugru	1.400000	0.500000	1067354	0	X 
250	86231	Makogg Emberblade	1.400000	0.500000	1067353	0	X 
251	86232	Oshir	0.800000	0.550000	1067328	0	X 
252	86232	Oshir	0.800000	0.550000	1067328	0	X 
253	86233	Skulloc	0.850000	0.500000	1067434	0	X 
254	86234	Sadana Bloodfury	1.300000	0.500000	1067298	0	X 
255	86234	Sadana Bloodfury	1.300000	0.500000	1067298	0	X 
256	86235	Nhallish	1.200000	0.500000	1067260	0	X 
257	86235	Nhallish	1.200000	0.500000	1067260	0	X 
258	86236	Bonemaw	1.200000	0.350000	1067458	0	X 
259	86236	Bonemaw	1.200000	0.350000	1067458	0	X 
260	86237	Ner'zhul	1.100000	0.500000	1067453	0	X 
261	86237	Ner'zhul	1.100000	0.500000	1067453	0	X 
262	86238	Ranjit	0.900000	0.500000	1067351	0	X 
263	86238	Ranjit	0.900000	0.500000	1067351	0	X 
264	86239	Araknath	0.800000	0.450000	1067276	0	X 
265	86239	Araknath	0.800000	0.450000	1067276	0	X 
266	86240	Rukhran	0.800000	0.500000	1067454	0	X 
267	86240	Rukhran	0.800000	0.500000	1067454	0	X 
268	86241	High Sage Viryx	0.900000	0.550000	1067352	0	X 
269	86241	High Sage Viryx	0.900000	0.550000	1067352	0	X 
270	86242	Witherbark	0.550000	0.550000	1067372	0	X 
271	86242	Witherbark	0.550000	0.550000	1067372	0	X 
272	86243	Life Warden Gola	0.900000	0.550000	1067377	0	X 
273	86244	Earthshaper Telu	0.900000	0.550000	1067435	0	X 
274	86245	Dulhu	0.900000	0.500000	1067438	0	X 
275	86246	Archmage Sol	1.200000	0.500000	1067383	0	X 
276	86246	Archmage Sol	1.200000	0.500000	1067383	0	X 
277	86247	Xeri'tac	1.200000	0.450000	1067442	0	X 
278	86247	Xeri'tac	1.200000	0.450000	1067442	0	X 
279	86248	Yalnu	0.900000	0.530000	1067384	0	X 
280	86248	Yalnu	0.900000	0.530000	1067384	0	X 
281	86249	Orebender Gor'ashan	1.200000	0.500000	1067262	0	X 
282	86249	Orebender Gor'ashan	1.200000	0.500000	1067262	0	X 
283	86250	Kyrak	0.800000	0.500000	1067259	0	X 
284	86250	Kyrak	0.800000	0.500000	1067259	0	X 
285	86251	Commander Tharbek	1.200000	0.500000	1067271	0	X 
286	86251	Commander Tharbek	1.200000	0.500000	1067271	0	X 
287	86252	Ragewing the Untamed	0.550000	0.450000	1067263	0	X 
288	86252	Ragewing the Untamed	0.550000	0.450000	1067263	0	X 
289	86253	Warlord Zaela	1.200000	0.500000	1067304	0	X 
290	86253	Warlord Zaela	1.200000	0.500000	1067304	0	X 
291	86362	Highmaul Emissary Guard	1.200000	0.550000	1067316	0	X 
292	86363	Watchful Eye	1.100000	0.500000	1067461	0	X 
293	86363	Burning Eye	1.100000	0.500000	1067461	0	X 
294	86364	Sargerei Binder	1.400000	0.550000	1067369	0	X 
295	86364	Sargerei Binder	1.400000	0.550000	1067369	0	X 
296	86365	Nightshade Wraith	1.200000	0.500000	1067460	0	X 
297	83097	Drov the Ruiner	0.700000	0.550000	1067408	0	X 
298	83043	Bloodmaul Taskmaster	1.200000	0.550000	1067419	0	X 
299	83046	Bloodmaul Bonecrusher	0.950000	0.450000	1067342	0	X 
300	83145	Shattered Pitmaster	1.500000	0.500000	1067243	0	X 
301	83141	Shattered Flayer	1.500000	0.500000	1067245	0	X 
302	83188	Mother Araneae	1.200000	0.450000	1067425	0	X 
303	83112	Widow Wasp	0.900000	0.500000	1067355	0	X 
304	86444	Smokemaster Snarl	0.800000	0.550000	1067370	0	X 
305	83178	Shadow Militant	1.550000	0.500000	1067320	0	X 
306	83179	Shadow Pillager	1.550000	0.500000	1067318	0	X 
307	83181	Gorebound Vessel	1.550000	0.500000	1067319	0	X 
308	83169	Ravenous Mongrel	1.800000	0.450000	1067196	0	X 
309	86508	Infected Bruiser	1.700000	0.450000	1067360	0	X 
310	86509	Infected Bar Patron	1.800000	0.500000	1067450	0	X 
311	83431	Flinthide	1.100000	0.400000	1067247	0	X 
312	86519	Gar'lua	1.550000	0.500000	1067385	0	X 
313	83090	Warsong Wolf	1.500000	0.500000	1067253	0	X 
314	87432	Ug'lok the Frozen	1.200000	0.550000	1067382	0	X 
315	87484	Brambleking Fili	1.900000	0.450000	1067375	0	X 
316	83292	Shadowglen Spitter	1.900000	0.450000	1067330	0	X 
317	87440	Iron Warden	1.550000	0.500000	1067292	0	X 
318	87438	Iron Reinforcement	1.400000	0.500000	1067449	0	X 
319	87439	Iron Trampler	0.950000	0.450000	1067437	0	X 
320	87439	Iron Trampler	0.950000	0.450000	1067437	0	X 
321	87434	Blademaster Ro'gor	1.550000	0.500000	1067464	0	X 
322	87487	Darktide Pilferer	2.000000	0.500000	1067309	0	X 
323	87486	Darktide Engineer	2.000000	0.500000	1067235	0	X 
324	87489	Darktide Rylakinator	1.100000	0.500000	1067258	0	X 
325	87495	Soaring Blade	0.900000	0.550000	1067349	0	X 
326	87494	Initiate of the Dawn	0.900000	0.550000	1067350	0	X 
327	86219	Azzakel	1.100000	0.500000	1087719	0	X 
328	86217	Vigilant Kaathar	1.150000	0.450000	1067440	0	X 
329	86218	Soulbinder Nyami	1.100000	0.500000	1067261	0	X 
330	86220	Teron'gor	1.300000	0.450000	1067277	0	X 
331	86221	Magmolatus	1.050000	0.500000	1067241	0	X 
332	86222	Slave Watcher Crushto	1.200000	0.550000	1067256	0	X 
333	86223	Roltall	1.050000	0.500000	1112914	0	X 
334	86224	Gug'rokk	1.200000	0.500000	1067257	0	X 
335	86225	Railmaster Rocketspark	1.650000	0.450000	1067278	0	X 
336	86226	Borka the Brute	0.670000	0.500000	1067455	0	X 
337	86227	Nitrogg Thundertower	1.250000	0.500000	1067323	0	X 
338	86228	Skylord Tovra	1.250000	0.500000	1067337	0	X 
339	87451	Fleshrender Nok'gar	1.200000	0.500000	1067362	0	X 
340	87452	Ahri'ok Dugru	1.300000	0.500000	1067354	0	X 
341	86232	Oshir	0.800000	0.550000	1067328	0	X 
342	86233	Skulloc	0.750000	0.550000	1067434	0	X 
343	86233	Skulloc	0.750000	0.550000	1067434	0	X 
344	86234	Sadana Bloodfury	1.300000	0.500000	1067298	0	X 
345	86235	Nhallish	1.200000	0.500000	1067260	0	X 
346	86236	Bonemaw	0.900000	0.600000	1067458	0	X 
347	86237	Ner'zhul	1.100000	0.500000	1067453	0	X 
348	86238	Ranjit	0.900000	0.550000	1067351	0	X 
349	86239	Araknath	0.800000	0.450000	1067276	0	X 
350	86240	Rukhran	0.800000	0.500000	1067454	0	X 
351	86241	High Sage Viryx	0.900000	0.550000	1067352	0	X 
352	86242	Witherbark	0.550000	0.550000	1067372	0	X 
353	86245	Dulhu	0.950000	0.500000	1067438	0	X 
354	86246	Archmage Sol	1.200000	0.500000	1067383	0	X 
355	86247	Xeri'tac	1.200000	0.450000	1067442	0	X 
356	86248	Yalnu	0.900000	0.530000	1067384	0	X 
357	86249	Orebender Gor'ashan	1.200000	0.500000	1067262	0	X 
358	86250	Kyrak	0.800000	0.500000	1067259	0	X 
359	86251	Commander Tharbek	1.200000	0.500000	1067271	0	X 
360	86252	Ragewing the Untamed	0.550000	0.450000	1067263	0	X 
361	86253	Warlord Zaela	1.200000	0.500000	1067304	0	X 
362	87444	Kargath Bladefist	1.100000	0.500000	1108826	0	X 
363	87447	The Butcher	1.150000	0.500000	1067275	0	X 
364	87446	Tectus, The Living Mountain	0.900000	0.450000	1067314	0	X 
365	87441	Brackenspore, Walker of the Deep	1.150000	0.500000	1067446	0	X 
366	87449	Twin Ogron	0.950000	0.450000	1067295	0	X 
367	87445	Ko'ragh	1.150000	0.500000	1067315	0	X 
368	87443	Imperator Mar'gok	1.200000	0.500000	1067293	0	X 
369	87400	Instructor Johnny Castle	1.500000	0.500000	1067197	0	X 
370	87408	Griftah	1.400000	0.550000	1067194	0	X 
371	87409	Scythetooth Raptor	1.750000	0.500000	1108824	0	X 
372	87456	Rampant Gladiator	1.200000	0.500000	1067445	0	X 
373	87456	Rampant Gladiator	1.200000	0.500000	1067445	0	X 
374	87490	Brokenfang	1.000000	0.400000	1067459	0	X 
375	87491	Bloodmane Shortfang	1.000000	0.400000	1067387	0	X 
376	87497	Nefarious Madame	1.300000	0.500000	1067389	0	X 
377	87498	Damsel of Lust	1.700000	0.500000	1067386	0	X 
378	87478	Crushmaul	1.000000	0.400000	1067322	0	X 
379	87480	Raketalon	1.000000	0.400000	1067325	0	X 
380	87479	Hol'yelaa	1.000000	0.400000	1067441	0	X 
381	87482	The Burninator	1.000000	0.400000	1067326	0	X 
382	87481	Roakk the Zealot	0.900000	0.550000	1067378	0	X 
383	87462	Gnome Mage	1.700000	0.450000	1067215	0	X 
384	87468	Night Elf Druid	1.300000	0.500000	1067214	0	X 
385	87461	Dwarf Hunter	1.300000	0.500000	1067213	0	X 
386	87467	Human Warrior	1.350000	0.500000	1067179	0	X 
387	87459	Draenei Paladin	1.300000	0.500000	1067189	0	X 
388	87573	Worgen Rogue	1.200000	0.500000	1067229	0	X 
389	87471	Pandaren Monk	1.250000	0.450000	1067232	0	X 
390	87470	Orc Shaman	1.400000	0.500000	1067181	0	X 
391	87457	Blood Elf Mage	1.300000	0.500000	1067183	0	X 
392	87473	Tauren Warrior	1.000000	0.400000	1067204	0	X 
393	87474	Troll Hunter	1.250000	0.500000	1067231	0	X 
394	87458	Blood Elf Paladin	1.300000	0.500000	1067185	0	X 
395	87464	Goblin Rogue	1.800000	0.500000	1067475	0	X 
396	87466	Human Priest	1.350000	0.500000	1067219	0	X 
397	87460	Draenei Shaman	1.300000	0.500000	1067206	0	X 
398	87463	Gnome Warlock	1.700000	0.450000	1067225	0	X 
399	87465	Human Death Knight	1.350000	0.500000	1067211	0	X 
400	87475	Undead Priest	1.300000	0.500000	1067216	0	X 
401	87476	Undead Warlock	1.300000	0.500000	1067217	0	X 
402	87472	Tauren Druid	1.250000	0.500000	1067205	0	X 
403	87469	Orc Death Knight	1.400000	0.500000	1067210	0	X 
404	87437	Drov the Ruiner	1.000000	0.400000	1067439	0	X 
405	87493	Rukhmar	1.000000	0.400000	1067456	0	X 
406	87453	Highmaul Arcanist	1.200000	0.500000	1067436	0	X 
407	87401	Alarm-o-Bot	1.000000	0.400000	1067182	0	X 
408	87401	Alarm-o-Bot	1.000000	0.400000	1067182	0	X 
409	87403	Crowd Pummeler 9-60	1.000000	0.400000	1067226	0	X 
410	87504	Mighty Zoo Lock	1.250000	0.500000	1067468	0	X 
411	87404	Tricksy Miracle Rogue	1.250000	0.500000	1067209	0	X 
412	87405	Powerful Control Warrior	1.250000	0.500000	1067220	0	X 
413	87407	Cookie	1.400000	0.500000	1067180	0	X 
414	87406	Avatar of Aggramar	1.400000	0.550000	1067474	0	X 
415	87406	Avatar of Golganneth	1.400000	0.550000	1067474	0	X 
416	83113	Pale Tormentor	1.000000	0.450000	1067305	0	X 
417	87577	Coldtusk	1.000000	0.400000	1067254	0	X 
418	87578	Cyclonic Fury	1.000000	0.400000	1067234	0	X 
419	87579	Ba'ruun	1.000000	0.400000	1067190	0	X 
420	87582	Shinri	1.200000	0.500000	1108820	0	X 
421	83036	Rolkor	1.000000	0.400000	1067310	0	X 
422	83078	Gelgor of the Blue Flame	1.000000	0.400000	1067423	0	X 
423	87662	Hen-Mother Hami	1.000000	0.400000	1067448	0	X 
424	87665	Steeltusk	1.000000	0.400000	1067463	0	X 
425	87693	Festerbloom	1.000000	0.400000	1067447	0	X 
426	83227	Shadowbark	0.550000	0.550000	1067300	0	X 
427	87694	Warmaster Blugthol	1.200000	0.500000	1067317	0	X 
428	87696	Soulfang	1.000000	0.400000	1067340	0	X 
429	81587	Bladespire Warlord	1.200000	0.500000	1067336	0	X 
430	81562	Thunderlord Warbringer	1.550000	0.500000	1067236	0	X 
431	83433	Wild Witherhide Bull	1.000000	0.400000	1067249	0	X 
432	83296	Thorny Stabber	1.900000	0.450000	1067329	0	X 
433	87857	Iron Horde Scout	1.550000	0.500000	1067280	0	X 
434	83432	Leatherhide Clefthoof Mother	1.100000	0.400000	1067248	0	X 
435	87861	Guardian of Water	1.000000	0.400000	1067452	0	X 
436	83115	Pale Skulker	1.000000	0.450000	1067363	0	X 
437	87869	Dark Acolyte	1.500000	0.500000	1067238	0	X 
438	87870	Gul'var Grunt	1.000000	0.400000	1067239	0	X 
439	83267	Veloss	1.000000	0.400000	1067426	0	X 
440	87874	Sniveling Swindler	1.800000	0.500000	1067379	0	X 
441	87875	Rune Ritualist	1.550000	0.500000	1067470	0	X 
442	87876	Terrorwing Commander	1.550000	0.500000	1067469	0	X 
443	87882	Talonpriest Zorka	1.250000	0.500000	1067361	0	X 
